string,count
eabcddbaeabaaaa,1
eabcddbaeabbbaa,1
eabcddbaeabbbad,1
eabcddbaeadacad,1
eabcddbaeaeaaaa,1
eabcddbbdabdbaa,1
eabcddbbeaabbab,1
eabcddbbeaabbbc,2
eabcddbbeaabcbc,1
eabcddbbeaadcac,1
eabcddbbeadbbaa,1
eabcddbbeaebbab,1
eabcddbceaabcad,1
eabcebabeaeadad,1
eabcebbaeaaabcb,1
eabcebbaeaadbad,2
eabcebbbeaedaaa,1
eabcecabeaedbbb,1
eabcecbaeaabcad,1
eabcecbbeaabaad,1
eabcedbaeaaaaca,1
eabdaaaaeaaabab,1
eabdaaaaeaabaaa,1
eabdaaaaeaabdad,1
eabdaaaaeadbbaa,1
eabdaaaaeaeadad,1
eabdaaaaeaedbab,1
eabdaaabcaadaaa,1
eabdaaabeadacaa,1
eabdaaabeaebbca,1
eabdaaabebabaca,1
eabdaaabebabbab,1
eabdaabaeaabaaa,1
eabdaabaeaebbaa,1
eabdaabaebbbaaa,1
eabdaabbeaaaaca,1
eabdaabbeaaabca,1
eabdaabbeababca,1
eabdaabceaabbaa,1
eabdaabceaabbba,1
eabdaabdeaabbaa,1
eabdaabdeaabbca,1
eabdaabdeadabaa,1
eabdabaaeaedbaa,1
eabdabaaebaabaa,1
eabdababeaabaaa,1
eabdababeaabbca,1
eabdababeaacbab,1
eabdababeadaaaa,1
eabdababeaeaaca,1
eabdababebaabca,1
eabdababebabbaa,1
eabdababebabbab,1
eabdabaceaabbba,1
eabdabadeaaadcd,1
eabdabbaeaaabaa,1
eabdabbaeaaabab,1
eabdabbaeaaabcd,1
eabdabbaeaabbca,1
eabdabbbeaaaaaa,1
eabdabbbeaaabaa,2
eabdabbbeaaabcb,1
eabdabbbeaabbaa,1
eabdabbbeaabbba,2
eabdabbbeaabbcb,2
eabdabbbeaabcbb,1
eabdabbbeaebbbb,1
eabdabbbeaecbaa,1
eabdabbbebabbab,1
eabdabbceaabaad,1
eabdabbceaabbba,1
eabdabbdeaaabbb,1
eabdabbdeaabbba,1
eabdabbdeaabbca,1
eabdacbbeaabbca,1
eabdadaaeaaaaaa,1
eabdadaaeaabbaa,1
eabdadaaeadabaa,1
eabdadaaebaaaaa,1
eabdadaaebaabaa,2
eabdadaaebabbaa,1
eabdadaaebabbab,1
eabdadaaebdbbaa,1
eabdadabeaaabaa,1
eabdadabeaaabab,2
eabdadabeaaabba,1
eabdadabeaabbba,1
eabdadabeabbbaa,1
eabdadabeadacab,1
eabdadabebaabaa,1
eabdadaceaaabbb,1
eabdadacebabbbb,1
eabdadbaeaaaaca,1
eabdadbaeaaadcd,1
eabdadbaeaabaaa,1
eabdadbaeaabaca,1
eabdadbaeaabbaa,2
eabdadbaeacacaa,1
eabdadbaeacbbaa,1
eabdadbaebaabcb,1
eabdadbbeaaaaaa,1
eabdadbbeaaabaa,1
eabdadbbeaabcab,1
eabdadbbeaeabad,1
eabdadbbebabbba,1
eabdadbceaaaaaa,1
eabdadbceaabbba,1
eabdadcceaabcbc,1
eabdbaaaeaabaaa,1
eabdbaabeaaaaaa,1
eabdbaabeaaabaa,1
eabdbaabeaaabba,1
eabdbaacdaebaba,1
eabdbabaeadbaaa,1
eabdbabaeaebaca,1
eabdbabbeaababa,1
eabdbabbeaeabaa,1
eabdbbabeaaabaa,1
eabdbbadeaaaaaa,1
eabdbbbaeaaaaaa,2
eabdbbbaeaaaacb,1
eabdbbbaeaaabca,1
eabdbbbaeaabaca,1
eabdbbbaeaabbac,1
eabdbbbaeaabbca,1
eabdbbbaebabbab,2
eabdbbbaebebbaa,1
eabdbbbbdaebbbb,1
eabdbbbbeaaabaa,1
eabdbbbbeaabbaa,1
eabdbbbbeaabbab,1
eabdbbbbeaabcbb,1
eabdbbbbeadaaca,1
eabdbbbbeaeabba,1
eabdbbbceaabdcd,1
eabdbcabeaabbab,1
eabdbcbaebdbbbc,1
eabdbcbbeaabaaa,1
eabdbcbbeaabbbc,1
eabdbcbbeaabbcb,1
eabdbcbbeaabcbc,1
eabdbdaaeaabcab,1
eabdbdacebabbbb,1
eabdbdbaeaaabaa,2
eabdbdbaeaaabab,1
eabdbdbaeaabbaa,1
eabdbdbaeaabbcb,2
eabdbdbbeaaabaa,1
eabdbdbbeaaabba,1
eabdbdbbeaabaaa,1
eabdbdbbeaabccc,1
eabdbdbbeabbbab,1
eabdcaadeaaadcd,1
eabdcabaebaaaca,1
eabdcabaebbbacb,1
eabdcabbeaabbca,1
eabdcbaaeaebdad,1
eabdcbadeaabdcd,1
eabdcbbaeaaabcb,1
eabdcbbaeaabaaa,1
eabdcbbaeaabbad,1
eabdcbbaeaabbca,1
eabdcbbaeaabcca,1
eabdcbbbeaaabca,1
eabdcbbbeaaabcb,1
eabdcbbbeaabbca,1
eabdcbbceaaaaaa,1
eabdcbbceaabbca,2
eabdccaaebaabac,1
eabdccbbeaebbcc,1
eabdcdbdeaaaccc,1
eabddaaaeaaabca,1
eabddaaaeaabaca,1
eabddaaaeaacaaa,1
eabddaabebabbaa,1
eabddaaceaabbaa,1
eabddabaeaaaaaa,1
eabddabaeaabbaa,1
eabddabaeadbbca,1
eabddabbeaabbaa,1
eabddbaaeaaacab,1
eabddbaaeaabbab,1
eabddbaaeaedbaa,1
eabddbabeaaaaaa,1
eabddbabeaaaaca,1
eabddbabeaaabaa,1
eabddbabeaaabab,1
eabddbabeaabbaa,1
eabddbabebaabaa,1
eabddbabebdabaa,1
eabddbaceadbbba,1
eabddbbadbedbaa,1
eabddbbaeaabbad,1
eabddbbaeabbbaa,1
eabddbbaeaeabab,1
eabddbbaeaedaaa,3
eabddbbaebabbaa,1
eabddbbbeaaaaad,1
eabddbbbeaaabaa,2
eabddbbbeaaabba,1
eabddbbbeaaabca,1
eabddbbbeaaacbc,1
eabddbbbeaabaaa,1
eabddbbbeaabbba,1
eabddbbbeaadbca,1
eabddbbbeababaa,1
eabddbbbeababab,1
eabddbbbeabbbaa,1
eabddbbbeabbdcd,1
eabddbbbeadabaa,1
eabddbbbeadbbaa,1
eabddbbbeaedaba,1
eabddbbbeaedbab,1
eabddbbbebabaad,1
eabddbbceaaaaaa,1
eabddbbceaaabab,1
eabddbbceaabbaa,1
eabddbbceaebbba,1
eabddbbdeaabaaa,1
eabddcbaeaaaaaa,1
eabddcbaeaaabab,1
eabddcbaeaabcab,1
eabddcbaeaabcbb,1
eabddcbaeaacbaa,1
eabddcbaeaedbab,1
eabddcbbeaabbaa,1
eabddcbbeaabbab,1
eabddcbbeaabbba,1
eabddcbbeaabcab,1
eabddcbbeaebbaa,1
eabddcbbeaebbab,1
eabddcbceaababa,1
eabddcbdeacadbd,1
eabdddaaeaaaaba,1
eabdddaaeaaabaa,1
eabdddaaeaaabca,1
eabdddaaeabbcaa,1
eabdddabeaaaaaa,1
eabdddabeaaabaa,1
eabdddabeaaabbb,1
eabdddabeaabaaa,1
eabdddabeaabaab,1
eabdddabebaaaab,1
eabdddabebbbdad,1
eabdddabebdbbaa,1
eabdddadeaabbaa,1
eabdddadebabaaa,1
eabdddadebabacb,1
eabdddbaeaabbab,1
eabdddbaeaabcab,1
eabdddbaeaabccd,1
eabdddbaeaacbaa,1
eabdddbbeaaabaa,1
eabdddbbeaabaaa,1
eabdddbbeababaa,1
eabdddbbeabbbac,1
eabdddbbeadbbab,1
eabdddbbebabaca,1
eabdddbceaaabca,1
eabdddbceaabbaa,1
eabdddbdeaaabca,1
eabdeaaaeaabaca,1
eabdeaaaeadabca,1
eabdeaaaeadbbab,1
eabdeaaaeaeaaba,1
eabdeaaceaabbaa,1
eabdeaacebaabba,1
eabdeaadeaeabaa,1
eabdeabbeaaabca,1
eabdeabbeaabaca,1
eabdeabbeaabbcb,1
eabdeabdeaabaaa,1
eabdebaaeaeaaaa,1
eabdebaaebaabaa,1
eabdebaaebeadad,1
eabdebabeaaabaa,2
eabdebabeaaabcb,1
eabdebabeaeabaa,1
eabdebaceaebbab,1
eabdebbaeaaaaca,2
eabdebbaeaaabab,1
eabdebbaeaaabca,1
eabdebbaeaaabcb,1
eabdebbaeaabaaa,1
eabdebbaeaabbca,1
eabdebbaeaabbcb,1
eabdebbaeaabccd,1
eabdebbaeadabab,1
eabdebbaebabbaa,1
eabdebbbdaebaba,1
eabdebbbeaaabaa,1
eabdebbbeaaabab,1
eabdebbbeaaabcb,1
eabdebbbeaabaab,1
eabdebbbeaababb,1
eabdebbbeaabbca,1
eabdebbbeaabcbb,1
eabdebbbeaadabd,1
eabdebbbeadbbba,1
eabdebbbebaabac,1
eabdebbceaeabaa,1
eabdedabeaaabab,1
eabdedaceaadbad,1
eabdedadebbbbab,1
eabdedbaeaebaca,1
eabdedbbeaaaaab,1
eabdedbbeaabaaa,1
eabdedbbeaabbaa,1
eabdedbbeaabbbd,1
eabdedbbeaabccc,1
eabdedbbeabaaaa,1
eabdedbbeabbdad,1
eacaaaaaaaebbaa,1
eacaaaaaeaebaaa,1
eacaaaabaaebaaa,1
eacaaaabeaebbaa,1
eacaaaadbaebaca,1
eacaaaadbaebbca,1
eacaaaadcaebaca,1
eacaaaadcaebbcb,1
eacaaaaddaadaca,1
eacaaaaddaebbcd,1
eacaaaadeaebaca,1
eacaaabaeaabdad,1
eacaaabbaaadbab,1
eacaaabbdaebaaa,1
eacaaabbeaebbaa,1
eacaaabceaabaad,1
eacaaabdeaadabd,1
eacaaaccaaebaaa,1
eacaabaaeaadbca,1
eacaababbbebbaa,1
eacaababebebbaa,1
eacaabadcaebbca,1
eacaabadcaebcca,1
eacaabaddaebaca,1
eacaabaddaebbcb,1
eacaabaddaebbcd,1
eacaabaddaebccb,1
eacaabadeaabacd,1
eacaabbaeacbbad,1
eacaabbaeaedcbc,1
eacaabbbbaebbaa,1
eacaabbbeaabbaa,1
eacaabbbeaabbca,1
eacaabbdeaadacd,1
eacaacbaebcbaca,1
eacaadadeaabaca,14
eacaadadeaabacb,1
eacaadadeaabbca,11
eacaadadeaabbcb,7
eacaadadeaabbcc,1
eacaadadeaabdca,1
eacaadadeaacbca,1
eacaadadeaadaca,1
eacaadadeaadbca,1
eacaadadeadbbcb,1
eacaadadeaebaca,1
eacaadadeaebbcb,1
eacaadadebabaca,1
eacaadadebadbad,1
eacaadbaebabaaa,1
eacaadbbebabbaa,2
eacaadbbebebaad,1
eacabaaaaaebbaa,1
eacabbabbbebaaa,1
eacabbadeadbacd,1
eacabdadeaabaca,1
eacabdbaeaabbad,1
eacabdbaeaebbaa,1
eacabdbcebabbbb,1
eacacaaaeaabbad,1
eacacaaaeaabdad,1
eacacaabaaecbaa,1
eacacaadaaebaaa,1
eacacbaaaaebbaa,1
eacacbbdeaddacd,1
eacacbcaeaabaad,1
eacacbcaeadbcab,1
eacacdbbeaabcad,1
eacadaaaeaabbca,1
eacadaabbaebaaa,1
eacadabadaebbaa,1
eacadabaeaebbca,1
eacadabaebebaaa,1
eacadabaebebbaa,1
eacadabbebabbaa,1
eacadabddaebbca,1
eacadbabeaebaaa,1
eacadbadcaebbcb,1
eacadbbaaaebaaa,1
eacadbbbcaadbba,1
eacadbbbebcbbcb,1
eacaddabeabdaad,1
eacaddbaeaebaaa,1
eacaddbbeaebaaa,1
eacaeaadaaebaca,1
eacaeaadbaebbca,1
eacaeaadcaebaca,2
eacaeaadcaebbcb,2
eacaeaadcbebbca,1
eacaeaaddaebaca,1
eacaeaaddaebbcb,1
eacaeaaddaebbcd,1
eacaeaadeaebaca,1
eacaebadcaebaca,1
eacaebaddaebaca,1
eacaebaddaebbca,1
eacaebaddaebbcb,3
eacaebaddaebccc,1
eacaedadeaababa,1
eacaedadeaabaca,5
eacaedadeaabacb,1
eacaedadeaabbba,1
eacaedadeaabbca,13
eacaedadeaabbcb,5
eacaedadeaabcca,1
eacaedadeaabccb,2
eacaedadeaacbcb,1
eacaedadeacbaca,1
eacaedadeadbbca,1
eacaedadebabaca,1
eacaedadebabbca,1
eacaedadebabbcb,1
eacaedadebabdca,1
eacaedadebacaca,1
eacaedbdeaabacb,1
eacbaaaaeaebaaa,1
eacbaaadcaedbca,1
eacbaaadcbebaca,1
eacbaaaddaecbcd,1
eacbaaadeaadaca,1
eacbaaadeaebaca,2
eacbaabaeaadaad,1
eacbaabaeaebaca,1
eacbaabbeaabbad,1
eacbaabbebadbcb,1
eacbaabddbadaca,1
eacbaabdeaabacd,1
eacbaabdeaabbcb,1
eacbaabdeaadbcd,1
eacbaabdeaedacd,1
eacbababeaacaca,1
eacbababebabaca,1
eacbabaceaabaca,1
eacbabaddaebbcb,1
eacbabaddaebdca,1
eacbabadeaabbcb,1
eacbabbaaaadbaa,1
eacbabbabaadbab,1
eacbabbabaebbaa,2
eacbabbacbadbba,1
eacbabbaeaadbad,1
eacbabbaeadbaca,1
eacbabbbeaabaad,2
eacbabbbeaedbab,1
eacbabbbebabbad,1
eacbabbbebabbbd,1
eacbabbbebabbca,1
eacbabbbebabbcb,1
eacbabbcbbebaaa,1
eacbabbcebababd,1
eacbabbdaaadbaa,1
eacbabbdeaadacd,3
eacbabbdeaebbca,1
eacbabbdebedbca,1
eacbabcaeaabbcb,1
eacbabcaeaadaca,1
eacbabcbeaababd,1
eacbabcdeaabbcb,1
eacbacaaebabdbd,1
eacbacabdaadcad,1
eacbacaddaebbcb,1
eacbacbadbebbad,1
eacbacbaeabbbca,1
eacbacbbeabbabd,1
eacbadaaeaabdad,1
eacbadaaeaabdbd,1
eacbadaaeaebdad,1
eacbadaceaebbad,1
eacbadadeaabaca,1
eacbadadeaabacd,1
eacbadadeaabbca,4
eacbadadeaabbcb,3
eacbadadeaadaca,1
eacbadadeabbbcb,1
eacbadbaeaabaad,1
eacbadbaeaabbab,1
eacbadbaeaebbbc,1
eacbadbaebcbbab,1
eacbadbbeaadaca,1
eacbadbbeaadbaa,1
eacbadbbeaadcbc,1
eacbadbbeaebbab,1
eacbadbbeaebbad,1
eacbadbbeaebcaa,1
eacbadbbebadbcd,1
eacbadbbebebbab,1
eacbadbceaacaad,1
eacbadbdeaabaca,1
eacbadcaeaadaaa,1
eacbbabaeaebbca,1
eacbbabcabadbaa,1
eacbbabdeaabaca,1
eacbbbabebadbcb,1
eacbbbadeaadacd,1
eacbbbbaaaaddab,1
eacbbbbabbadbab,1
eacbbbbacaebbaa,1
eacbbbbaeaabdbd,1
eacbbbbaeaadbcc,1
eacbbbbaeabdbcc,1
eacbbbbaecbbbaa,1
eacbbbbbaaadbaa,1
eacbbbbbaaddbaa,1
eacbbbbbbaebcaa,1
eacbbbbbbbadaaa,1
eacbbbbbcaadbbb,1
eacbbbbbcaadcbb,1
eacbbbbbcaebbab,1
eacbbbbbdaebbbb,1
eacbbbbbeaabbca,1
eacbbbbbeaabcad,2
eacbbbbbeaadbad,1
eacbbbbbeaadccc,1
eacbbbbbeabbbad,1
eacbbbbbeabbbbd,1
eacbbbbbeabdbcb,1
eacbbbbbebabcab,1
eacbbbbbebadaca,1
eacbbbbbebbbbca,1
eacbbbbbebdbaca,1
eacbbbbbebebbca,1
eacbbbbceaabdca,1
eacbbbbddbadaca,1
eacbbbbdeaabbca,1
eacbbbcbcaddaaa,1
eacbbcbacaebcab,1
eacbbcbadaaddbc,1
eacbbcbbcaebaba,1
eacbbcbbeaabbad,1
eacbbcbbeaabbba,1
eacbbcbbeaadbcb,1
eacbbcbbeabbbcc,1
eacbbcbcdaebbca,1
eacbbcbceaabdac,1
eacbbcbdeaabbcb,1
eacbbccaeaabccd,1
eacbbccbeaabdbd,1
eacbbdbaeaabaaa,1
eacbbdbaeaabaad,1
eacbbdbaeaabbaa,1
eacbbdbaeaabbad,1
eacbbdbaeaabbbc,1
eacbbdbaeaabcab,1
eacbbdbaeadbbaa,1
eacbbdbaeaebaaa,1
eacbbdbaeaebbaa,1
eacbbdbaeaebcad,1
eacbbdbaeaebcbd,1
eacbbdbaeaebdbd,1
eacbbdbbeaabcbd,1
eacbbdbbeabbbca,1
eacbbdbbebebbad,1
eacbbdbdeaabbca,1
eacbbdbdeaadaca,1
eacbcabaabebbaa,1
eacbcabacaebdad,1
eacbcabbbaebaaa,1
eacbcabbeaabdcd,1
eacbcabbebabcad,1
eacbcacaebabaad,1
eacbcbadeaadacd,1
eacbcbbaabebaaa,1
eacbcbbaeaabbca,1
eacbcbbaeaabbcb,1
eacbcbbbcaebbba,1
eacbcbbbeaabcad,1
eacbcbbbeaabccc,1
eacbcbbbebbbccd,1
eacbcbbceaabcbd,1
eacbcbbddaedaca,1
eacbcbbdeaababd,1
eacbcbbdeaabaca,1
eacbcbbdeaabccd,1
eacbcbbdeaadbcd,3
eacbccbaeaabccc,1
eacbccbbeaababd,1
eacbccbbeadbabd,1
eacbcccceabbdbd,1
eacbcdbaeaabbad,1
eacbcdbbdbebcaa,1
eacbcdbbeaabbad,1
eacbcdbbeaabbcb,1
eacbcdbbeaabcac,1
eacbcdbbebabbad,1
eacbcdbbebabbbd,1
eacbcdbceaabaad,1
eacbcdbcebebcac,1
eacbdaaaeaebbaa,1
eacbdaabaaadbaa,1
eacbdaabebebbaa,1
eacbdabaaaadaaa,1
eacbdabaeaadaca,1
eacbdabaebabbca,1
eacbdabbaaadbaa,1
eacbdabbbaadbaa,1
eacbdabbeaabaaa,1
eacbdabbeaabbca,2
eacbdabbeaabbcd,1
eacbdabbebabdbd,1
eacbdabceaabaca,1
eacbdbaaeaabbaa,1
eacbdbabeaeddac,1
eacbdbadeaabacd,1
eacbdbadebabbab,1
eacbdbbabaebbab,1
eacbdbbabbebbaa,1
eacbdbbabbebcaa,1
eacbdbbacaadbaa,1
eacbdbbacaadcba,1
eacbdbbaeaabaad,1
eacbdbbaeaabbad,1
eacbdbbaeaabbca,1
eacbdbbaeaabdad,1
eacbdbbaeabbbaa,1
eacbdbbaeaebbcc,1
eacbdbbaeaedbab,1
eacbdbbaebabaca,1
eacbdbbbbbadbba,1
eacbdbbbbbebbaa,1
eacbdbbbbbedbaa,1
eacbdbbbcaadcbb,1
eacbdbbbcaebbaa,1
eacbdbbbcaebbba,1
eacbdbbbeaabaad,1
eacbdbbbeaabbbd,2
eacbdbbbeaabbca,2
eacbdbbbeabbbbd,1
eacbdbbbeaebbca,1
eacbdbbbebabaca,2
eacbdbbbebabbba,1
eacbdbbbebabbca,1
eacbdbbccaadcba,1
eacbdbbcdaebbba,1
eacbdbbceaabbba,1
eacbdbbceaabccd,1
eacbdbbdeaddbcb,1
eacbdbbdeaedbab,1
eacbdbcacaebbab,1
eacbdbcbcaebcaa,1
eacbdcadeaabaca,1
eacbdcbacaadcaa,1
eacbdcbaeaabbbd,1
eacbdcbaeaabbcb,1
eacbdcbaebabbad,1
eacbdcbbeaabbad,1
eacbdcbbeaabbcd,1
eacbdcbbeaabccc,1
eacbdcbbeaacdcd,1
eacbdcbdeaedbcc,1
eacbddaaeaadcab,1
eacbddaaecabbab,1
eacbddabeaebaaa,1
eacbddbaeaabbaa,2
eacbddbaeaabbab,1
eacbddbaeaabcad,1
eacbddbaeaadbaa,1
eacbddbaeabbbcd,1
eacbddbaeaebcab,1
eacbddbaeaedcbc,1
eacbddbaebabbaa,1
eacbddbaebadbcc,1
eacbddbbdaebbab,1
eacbddbbeaabbad,2
eacbddbbeaabcbb,1
eacbddbbeaadacd,1
eacbddbbeaadbaa,1
eacbddbbeaadbac,1
eacbddbbeaadbca,1
eacbddbbeaadcab,1
eacbddbbeaebbbc,1
eacbddbbebabbab,1
eacbddbbebabbad,1
eacbddbbebabbbd,1
eacbddbbebadbab,1
eacbddbbebdbbad,1
eacbddbceaadbaa,1
eacbddbdeaabbba,1
eacbddbdeaadbab,1
eacbddcaeaadbca,1
eacbeaaaabebaaa,1
eacbeaabebadbbd,1
eacbeaadcaebaca,1
eacbeaadcaebbca,1
eacbeaaddaebbca,1
eacbeaaddaebbcb,1
eacbeabbeaabbbd,1
eacbeabdeaedaaa,1
eacbebaaeaabdcd,1
eacbebabeaadcad,1
eacbebadcaebbcb,1
eacbebadcbebbca,1
eacbebaddaebaca,1
eacbebaddaebbcb,1
eacbebadeaabaca,1
eacbebbadbedaaa,1
eacbebbaeaadaad,1
eacbebbaeaadbad,1
eacbebbaeadbbcb,1
eacbebbbeaabbca,1
eacbebbbeaedabd,1
eacbebbbebedaab,1
eacbebbddaebbca,1
eacbecbaeaabcbd,1
eacbecbaeaebdbd,1
eacbecbaeaebdcb,1
eacbecbbdaebdbc,1
eacbecbbeaabdcd,1
eacbecbbeaedcbc,1
eacbecbbebabccb,1
eacbedadeaabaca,1
eacbedadeaabacb,1
eacbedadeaabbca,4
eacbedadeaabbcb,3
eacbedadeaabccc,1
eacbedadebbbbcb,1
eaccaaaceaadbcb,1
eaccaabaebabaad,1
eaccaabaebabbad,1
eaccababeaabbcd,1
eaccababecabacd,1
eaccabadeaebaca,1
eaccabbaeaabbca,1
eaccabbaeaabbcc,1
eaccabbaebabccb,1
eaccabbccaadbaa,1
eaccabbdeaddbcd,1
eaccacbaeaabdcd,1
eaccacbbeaedcbb,1
eaccacbddaedbcb,1
eaccadadebabbcb,1
eaccadbaeaabbaa,1
eaccadbaeaebbaa,1
eaccadbbdaadbba,1
eaccadbbeaabdac,1
eaccadbceaebbab,1
eaccadbdeaebdad,1
eaccadcaebabaad,1
eaccbbaaeaabdad,1
eaccbbbacaebbaa,1
eaccbbbacaebbab,1
eaccbbbaeaabdcb,1
eaccbbbaebabbab,1
eaccbbbbdaadcbb,1
eaccbbbbeaabbcb,1
eaccbbbbeaabcbd,1
eaccbbbbeaabdcc,1
eaccbbbbeaabdcd,1
eaccbbbbeaedcab,1
eaccbbbbebabbad,1
eaccbbbcdaebcbb,1
eaccbbbceaadbcb,1
eaccbbbdeaabbbd,1
eaccbbbdeabbbca,1
eaccbcbacacdbab,1
eaccbcbaeaabccc,2
eaccbcbaeaabdcd,1
eaccbcbaeabbbac,1
eaccbcbaeabbcbd,1
eaccbcbaeabddcc,1
eaccbcbbeaabbcb,1
eaccbcbbeaabccb,1
eaccbcbbeaadbcb,1
eaccbcbbeaadccb,1
eaccbcbbeabbbad,1
eaccbcbbeabbbbd,1
eaccbcbbeaddccc,1
eaccbcbbeaebdac,1
eaccbcbbeaedcbc,1
eaccbcbceaabbbd,1
eaccbcbceaabbcb,1
eaccbcbcebadcbd,1
eaccbcbddaedccb,1
eaccbccaeadbbad,1
eaccbccceaabaca,1
eaccbdadeaabbcb,1
eaccbdbaeaabcac,1
eaccbdbaeaabcad,1
eaccbdbaeaebbab,1
eaccbdbaeaebcac,1
eaccbdbbeaabacd,1
eaccbdbbeaabbab,1
eaccbdbbeaabcad,1
eaccbdbbeaabcbd,1
eaccbdbbeaadcbd,1
eaccbdbbeadbbad,1
eaccbdbbeadbcac,1
eaccbdbbeaebbbc,1
eaccbdbbeaebcbb,1
eaccbdbbebbdcac,1
eaccbdbbebebbad,1
eaccbdbceaabbca,1
eaccbdbceaebcbd,1
eaccbdbceaecdbc,1
eaccbdbceaedbba,1
eaccbdbcebabdcd,1
eaccbdbdeaccdad,1
eaccbdcaeabdcca,1
eaccbdcbeaebcab,1
eacccaadecadacd,1
eacccabddaadbca,1
eacccbbabbebbaa,1
eacccbbaeaabaca,1
eacccbbaeaabcbd,1
eacccbbaeaabdad,1
eaccccbceabbbcc,1
eaccccbcebabbbd,1
eaccccbddaedbcb,1
eaccccbdeaabcbd,1
eacccdbbeaabbad,1
eacccdbbeaabdad,1
eacccdbceabbbbd,1
eacccdcceaabacd,1
eaccdababbadcaa,1
eaccdbadebabccd,1
eaccdbbabaebbaa,1
eaccdbbacaadbab,2
eaccdbbaeaabbbd,1
eaccdbbaeaabbcb,1
eaccdbbaeaabcad,1
eaccdbbaeabbbbb,1
eaccdbbaeadbccb,1
eaccdbbaeaebcbc,1
eaccdbbaeaecbab,1
eaccdbbaebadbcc,1
eaccdbbbcaebaaa,1
eaccdbbbeaabcad,1
eaccdbbbeacbcbc,1
eaccdbbbebabbba,1
eaccdbbbebabbcd,1
eaccdbbceabbaca,1
eaccdbbcebabbcb,1
eaccdbcacaebbac,1
eaccdcaaeaabcbc,1
eaccdcabebadbcc,1
eaccdcbadaadbaa,1
eaccdcbadaebcab,1
eaccdcbaeaabcbd,1
eaccdcbbdaebbbb,2
eaccdcbbdaebcbb,1
eaccdcbbeaabdbd,1
eaccdcbbeaebdcd,1
eaccdcbbebadbcc,1
eaccdcbcebedcac,1
eaccdcbdeaabccb,1
eaccdccadaebcab,1
eaccddaaeaabaab,1
eaccddbadacdbbc,1
eaccddbaeaabaaa,1
eaccddbaeaabbab,1
eaccddbaeaddaad,1
eaccddbaeaebcbd,1
eaccddbaebebcbb,1
eaccddbbeaaddcc,1
eaccddbbeabbdbc,1
eaccddbceaabbbc,1
eaccddbdebabbcb,1
eaccddcaeaacbbd,1
eaccecaaeaebccd,1
eaccecaaebabccc,1
eaccecabeaabdad,1
eaccecbaebabbcb,1
eaccedadeabbdad,1
eaccedbaeaabaca,1
eaccedbaeaabbcd,1
eaccedbaeaabccc,1
eaccedbaeaacbcc,1
eaccedbbeaabccc,1
eacdaaabeacbaba,1
eacdaaaceaabbaa,1
eacdaaacebbbaca,1
eacdaaadeaabaaa,1
eacdaaadeaabdcd,1
eacdaaadeaebaca,1
eacdaabaeabbbaa,1
eacdaabaebbbaaa,1
eacdaabbebedbaa,1
eacdaabdebabbaa,1
eacdababecacbca,1
eacdabaceaabdbd,1
eacdabbaeaabbaa,1
eacdabbaeaabbbb,1
eacdabbaebabbca,1
eacdabbbcaebbbb,1
eacdabbbeaabaaa,1
eacdabbbeaababa,1
eacdabbbeaabbca,1
eacdabbbeaebbab,1
eacdabbceaabaaa,1
eacdabbceaabbab,1
eacdabcbeaebbaa,1
eacdacabeaebcbc,1
eacdacbaeaebcac,1
eacdacbbeaabcab,1
eacdaccbeadbaab,1
eacdadaaeaabaaa,1
eacdadaaeaabbaa,1
eacdadabebabbab,1
eacdadaceaabbaa,1
eacdadadeaabbca,2
eacdadadeaabdcd,1
eacdadbaeaabbab,1
eacdadbbeaabbba,1
eacdadbbeaebcab,1
eacdadbbebbbaba,1
eacdbbaaeaebcac,1
eacdbbbadbadbab,1
eacdbbbaeaabbbb,1
eacdbbbaeaabbca,1
eacdbbbaeabbcac,1
eacdbbbaeaebbaa,1
eacdbbbaebabbaa,1
eacdbbbbdaadbab,1
eacdbbbbeaabbab,1
eacdbbbbeaabcab,1
eacdbbbbeaabdbd,1
eacdbbbbebabbab,1
eacdbbbcebabcbb,1
eacdbcbadaebcab,1
eacdbcbaeaabbcb,1
eacdbcbbdabdaad,1
eacdbcbbeaabbcb,1
eacdbcbbeabbdcd,1
eacdbcbbeaebdac,1
eacdbcbbebacccb,1
eacdbcbceabbbcc,1
eacdbdbaeabdcbc,1
eacdbdbaeacbbaa,1
eacdbdbbeaabaca,1
eacdbdbbeaabbab,1
eacdbdbbeaabbca,1
eacdbdbbeaabccc,1
eacdbdbbeadbcbc,1
eacdbdbbebabaaa,1
eacdbdbceaabcac,1
eacdbdbceaaddcc,1
eacdbdbdeaabccc,1
eacdcaadeaabdcd,1
eacdcbadeaabdcd,2
eacdcbbaeaabbca,1
eacdcbbaebabbcb,1
eacdcbbbeaabaca,1
eacdcbbbeaabbab,1
eacdcbcbeaabccc,1
eacdccadeaabaca,1
eacdccbaeaabbcb,1
eacdccbaeaabcab,1
eacdccbaeaabccb,1
eacdccbbeaebccc,1
eacddaaaeaabbaa,1
eacddaabeaabbaa,1
eacddaadeaabaca,1
eacddabaeaabaaa,1
eacddabaeaabbaa,1
eacddabbcaadcbb,1
eacddbaaeabbbaa,1
eacddbaaecabaab,1
eacddbabeaedbab,1
eacddbabecebbaa,1
eacddbbaeaabaaa,1
eacddbbbeaabbba,1
eacddbbbeaabbca,1
