string,count
ecbdcdbe,10
ecbdcdce,6
ecbddace,1
ecbddbce,13
ecbddcce,2
ecbdddae,10
ecbdddbe,7
ecbdddce,11
ecbdeaae,6
ecbdeabe,1
ecbdeace,6
ecbdebae,19
ecbdebbe,14
ecbdebce,29
ecbdecae,2
ecbdecbe,8
ecbdecce,20
ecbdedae,29
ecbdedbe,27
ecbdedce,56
eccaabcc,2
eccaadac,1
eccabbcc,1
eccabbcd,1
eccabccc,1
eccabdad,1
eccabdbe,1
eccabdcd,1
eccabdce,2
eccacbcd,2
eccacbce,1
eccacccc,1
eccaccce,2
eccacdac,2
eccacdad,3
eccacdbc,1
eccacdbd,2
eccacdbe,2
eccacdcd,5
eccacdce,5
eccadbce,6
eccadccd,1
eccadcce,3
eccaddac,4
eccaddad,1
eccaddae,1
eccaddbc,1
eccaddbd,3
eccaddbe,4
eccaddcd,1
eccaddce,10
eccaeaac,1
eccaeaad,1
eccaeaae,3
eccaeabd,1
eccaeabe,1
eccaeace,2
eccaebac,1
eccaebad,2
eccaebae,5
eccaebbe,8
eccaebcd,1
eccaebce,6
eccaecae,1
eccaecbe,3
eccaeccd,1
eccaecce,4
eccaedac,1
eccaedad,3
eccaedae,11
eccaedbc,2
eccaedbe,7
eccaedcc,2
eccaedcd,2
eccaedce,21
eccbabcc,1
eccbabcd,1
eccbacce,1
eccbadbd,1
eccbadce,1
eccbbace,1
eccbbdad,1
eccbbdae,1
eccbbdce,1
eccbcbcd,1
eccbcbce,2
eccbccce,3
eccbcdad,2
eccbcdbc,1
eccbcdbd,1
eccbcdbe,3
eccbcdce,1
eccbdbcd,1
eccbdbce,3
eccbdccd,2
eccbdcce,4
eccbddac,1
eccbddad,2
eccbddae,9
eccbddbc,1
eccbddbd,3
eccbddbe,9
eccbddce,10
eccbeaae,10
eccbeace,1
eccbebad,3
eccbebae,25
eccbebbe,19
eccbebce,9
eccbecad,1
eccbecae,7
eccbecbe,14
eccbecce,11
eccbedac,1
eccbedad,4
eccbedae,27
eccbedbc,2
eccbedbd,3
eccbedbe,36
eccbedcc,1
eccbedcd,5
eccbedce,30
ecccacce,1
ecccadbe,1
ecccadce,1
ecccbbce,2
ecccbdae,1
ecccbdbe,1
ecccbdce,2
eccccace,1
eccccbce,2
ecccccce,2
eccccdae,5
eccccdbe,4
eccccdce,7
ecccdbce,2
ecccddbe,9
ecccddce,5
eccceaae,2
eccceabe,2
eccceace,2
ecccebae,8
ecccebbe,4
ecccebce,12
ecccecae,4
ecccecbe,3
ecccecce,23
ecccedae,11
ecccedbe,18
ecccedce,21
eccdadbe,1
eccdadce,2
eccdbdae,1
eccdbdce,1
eccdcace,1
eccdcbce,1
eccdccce,3
eccdcdae,3
eccdcdbe,1
eccdcdce,1
eccddbce,5
eccddcce,2
eccdddae,2
eccdddbe,4
eccdddce,3
eccdeaae,1
eccdebae,9
eccdebbe,8
eccdebce,10
eccdecae,1
eccdecbe,8
eccdecce,5
eccdedae,10
eccdedbe,10
eccdedce,17
ecdaaaad,3
ecdaaabc,1
ecdaaabe,2
ecdaaacd,20
ecdaabac,1
ecdaabad,18
ecdaabae,7
ecdaabbd,10
ecdaabbe,4
ecdaabcc,4
ecdaabcd,55
ecdaabce,3
ecdaacad,7
ecdaacae,2
ecdaacbd,13
ecdaacbe,2
ecdaaccc,6
ecdaaccd,20
ecdaacce,2
ecdaadac,1
ecdaadad,14
ecdaadae,14
ecdaadbc,14
ecdaadbd,14
ecdaadbe,11
ecdaadcc,2
ecdaadcd,4
ecdaadce,3
ecdabacd,8
ecdabbac,1
ecdabbad,5
ecdabbae,5
ecdabbbc,1
ecdabbbd,5
ecdabbbe,4
ecdabbcc,1
ecdabbcd,32
ecdabbce,4
ecdabcad,1
ecdabcae,4
ecdabcbd,6
ecdabcbe,4
ecdabccc,3
ecdabccd,16
ecdabcce,10
ecdabdad,11
ecdabdae,6
ecdabdbd,16
ecdabdbe,16
ecdabdcc,1
ecdabdcd,11
ecdabdce,8
ecdacaad,9
ecdacaae,1
ecdacabe,1
ecdacacd,5
ecdacace,3
ecdacbac,1
ecdacbad,18
ecdacbae,14
ecdacbbd,4
ecdacbbe,7
ecdacbcd,46
ecdacbce,16
ecdaccad,3
ecdaccae,4
ecdaccbd,6
ecdaccbe,5
ecdacccc,2
ecdacccd,19
ecdaccce,17
ecdacdad,11
ecdacdae,6
ecdacdbc,1
ecdacdbd,9
ecdacdbe,17
ecdacdcd,22
ecdacdce,12
ecdadaad,2
ecdadaae,4
ecdadbad,6
ecdadbae,12
ecdadbbd,4
ecdadbbe,8
ecdadbcd,12
ecdadbce,13
ecdadcac,1
ecdadcad,1
ecdadcae,5
ecdadcbd,2
ecdadcbe,8
ecdadccd,5
ecdadcce,18
ecdaddad,9
ecdaddae,16
ecdaddbd,3
ecdaddbe,18
ecdaddcd,7
ecdaddce,20
ecdaeaad,1
ecdaeaae,3
ecdaeabd,2
ecdaeabe,1
ecdaeacd,4
ecdaeace,34
ecdaebac,4
ecdaebad,2
ecdaebae,14
ecdaebbc,2
ecdaebbd,8
ecdaebbe,23
ecdaebcd,22
ecdaebce,170
ecdaecac,1
ecdaecad,4
ecdaecae,14
ecdaecbc,1
ecdaecbd,9
ecdaecbe,37
ecdaeccd,4
ecdaecce,83
ecdaedac,7
ecdaedad,1
ecdaedae,67
ecdaedbc,28
ecdaedbd,4
ecdaedbe,137
ecdaedcc,7
ecdaedcd,3
ecdaedce,71
ecdbaaae,1
ecdbaace,4
ecdbabad,1
ecdbabcd,3
ecdbabce,31
ecdbacbd,1
ecdbaccc,1
ecdbaccd,1
ecdbacce,15
ecdbadac,1
ecdbadad,2
ecdbadae,1
ecdbadbd,2
ecdbadbe,1
ecdbadcd,1
ecdbadce,3
ecdbbacd,1
ecdbbace,3
ecdbbbbd,2
ecdbbbbe,2
ecdbbbcd,2
ecdbbbce,16
ecdbbcbd,1
ecdbbccd,1
ecdbbcce,12
ecdbbdad,1
ecdbbdbd,2
ecdbbdbe,2
ecdbbdcd,2
ecdbbdce,3
ecdbcaad,1
ecdbcacd,1
ecdbcbad,1
ecdbcbae,1
ecdbcbbd,1
ecdbcbbe,1
ecdbcbcd,6
ecdbcbce,16
ecdbcccd,4
ecdbccce,11
ecdbcdac,1
ecdbcdad,3
ecdbcdae,3
ecdbcdbd,2
ecdbcdcd,1
ecdbcdce,7
ecdbdaae,2
ecdbdabe,1
ecdbdacd,2
ecdbdace,1
ecdbdbae,8
ecdbdbbe,5
ecdbdbcd,6
ecdbdbce,20
ecdbdcae,2
ecdbdcbd,1
ecdbdcbe,8
ecdbdccd,1
ecdbdcce,16
ecdbddac,1
ecdbddad,3
ecdbddae,11
ecdbddbc,1
ecdbddbd,2
ecdbddbe,6
ecdbddcd,8
ecdbddce,29
ecdbeaae,5
ecdbeabe,3
ecdbeace,25
ecdbebad,1
ecdbebae,21
ecdbebbe,26
ecdbebce,128
ecdbecad,2
ecdbecae,17
ecdbecbd,3
ecdbecbe,30
ecdbecce,83
ecdbedac,1
ecdbedae,35
ecdbedbc,1
ecdbedbd,1
ecdbedbe,64
ecdbedcd,3
ecdbedce,71
ecdcaaae,2
ecdcaabe,1
ecdcaace,6
ecdcabae,19
ecdcabbe,4
ecdcabce,28
ecdcacae,9
ecdcacbe,12
ecdcacce,24
ecdcadae,20
ecdcadbe,30
ecdcadce,24
ecdcbabe,1
ecdcbace,3
ecdcbbae,9
ecdcbbbe,7
ecdcbbce,30
ecdcbcae,1
ecdcbcbe,8
ecdcbcce,23
ecdcbdae,10
ecdcbdbe,14
ecdcbdce,14
ecdccaae,2
ecdccabe,1
ecdccace,11
ecdccbae,16
ecdccbbe,16
ecdccbce,58
ecdcccae,8
ecdcccbe,12
ecdcccce,36
ecdccdae,19
ecdccdbe,27
ecdccdce,32
ecdcdaae,3
ecdcdabe,2
ecdcdace,4
ecdcdbae,11
ecdcdbbe,5
ecdcdbce,30
ecdcdcae,3
ecdcdcbe,11
ecdcdcce,23
ecdcddae,16
ecdcddbe,18
ecdcddce,40
ecdceaae,1
ecdceabe,2
ecdceace,30
ecdcebae,8
ecdcebbe,14
ecdcebce,126
ecdcecae,21
ecdcecbe,44
ecdcecce,84
ecdcedae,32
ecdcedbe,68
ecdcedce,46
ecddabae,1
ecddabbe,4
ecddabce,1
ecddacae,2
ecddacbe,3
ecddadae,14
ecddadbe,6
ecddbbae,2
ecddbbce,3
ecddbcbe,2
ecddbdae,6
ecddbdbe,7
ecddbdce,1
ecddcaae,1
ecddcbae,4
ecddcbbe,2
ecddcbce,1
ecddccae,1
ecddccbe,2
ecddccce,1
ecddcdae,8
ecddcdbe,7
ecddcdce,4
ecdddaae,1
ecdddbae,7
ecdddbbe,3
ecdddbce,1
ecdddcae,2
ecdddcce,2
ecddddae,8
ecddddbe,9
ecddddce,23
ecddeaae,9
ecddeabe,2
ecddeace,2
ecddebae,32
ecddebbe,26
ecddebce,9
ecddecae,12
ecddecbe,14
ecddecce,6
ecddedae,17
ecddedbe,31
ecddedce,38
edaaaaac,3
edaaaaad,29
edaaaaae,5
edaaaabc,1
edaaaabd,15
edaaaabe,4
edaaaacc,6
edaaaacd,2
edaaabac,8
edaaabad,107
edaaabae,13
edaaabbc,5
edaaabbd,87
edaaabbe,13
edaaabcc,23
edaaabcd,18
edaaabce,12
edaaacac,2
edaaacad,16
edaaacae,4
edaaacbc,4
edaaacbd,27
edaaacbe,3
edaaaccc,7
edaaaccd,15
edaaacce,9
edaaadac,34
edaaadad,78
edaaadae,4
edaaadbc,12
edaaadbd,44
edaaadbe,8
edaaadcc,45
edaaadcd,12
edaaadce,29
edaabaad,13
edaabaae,2
edaababd,5
edaabacc,1
edaabacd,6
edaabace,1
edaabbac,2
edaabbad,32
edaabbae,7
edaabbbc,4
edaabbbd,22
edaabbbe,9
edaabbcc,2
edaabbcd,14
edaabbce,12
edaabcac,1
edaabcad,6
edaabcae,5
edaabcbc,2
edaabcbd,10
edaabcbe,7
edaabccc,2
edaabccd,12
edaabcce,9
edaabdac,3
edaabdad,42
edaabdae,3
edaabdbc,4
edaabdbd,29
edaabdbe,4
edaabdcc,50
edaabdcd,4
edaabdce,14
edaacaac,3
edaacaad,11
edaacaae,4
edaacabd,5
edaacabe,2
edaacacd,4
edaacace,1
edaacbac,1
edaacbad,20
edaacbae,8
edaacbbc,2
edaacbbd,29
edaacbbe,9
edaacbcd,13
edaacbce,22
edaaccac,1
edaaccad,4
edaaccae,3
edaaccbc,2
edaaccbd,13
edaaccbe,9
edaacccd,4
edaaccce,7
edaacdac,1
edaacdad,39
edaacdae,1
edaacdbd,22
edaacdbe,16
edaacdcc,38
edaacdcd,2
edaacdce,17
edaadaad,14
edaadaae,1
edaadabd,4
edaadabe,3
edaadacd,2
edaadace,4
edaadbad,17
edaadbae,3
edaadbbd,3
edaadbbe,6
edaadbcd,1
edaadbce,8
edaadcae,2
edaadcbc,1
edaadcbd,2
edaadcbe,4
edaadccd,2
edaadcce,9
edaaddac,1
edaaddad,9
edaaddae,8
edaaddbc,1
edaaddbd,4
edaaddbe,11
edaaddcc,6
edaaddce,8
edaaeaad,16
edaaeaae,14
edaaeabd,7
edaaeabe,2
edaaeacc,127
edaaeacd,15
edaaeace,30
edaaebad,28
edaaebae,39
edaaebbd,12
edaaebbe,37
edaaebcc,103
edaaebcd,29
edaaebce,101
edaaecad,5
edaaecae,11
edaaecbd,4
edaaecbe,11
edaaeccc,9
edaaeccd,7
edaaecce,22
edaaedac,35
edaaedad,4
edaaedae,51
edaaedbc,31
edaaedbd,3
edaaedbe,42
edaaedcc,8
edaaedcd,6
edaaedce,57
edabaaae,11
edabaabe,3
edababad,1
edababae,27
edababbc,1
edababbd,5
edababbe,26
edababcd,1
edababce,5
edabacae,7
edabacbe,7
edabaccd,1
edabacce,1
edabadac,1
edabadad,4
edabadae,17
edabadbd,3
edabadbe,7
edabadcc,2
edabadcd,1
edabadce,3
edabbaae,4
edabbabe,3
edabbbad,2
edabbbae,7
edabbbbd,1
edabbbbe,5
edabbbce,1
edabbcae,2
edabbcce,1
edabbdad,2
edabbdae,6
edabbdbd,3
edabbdbe,9
edabbdcc,2
edabcaad,2
edabcaae,4
edabcabd,1
edabcabe,1
edabcacd,2
edabcace,1
edabcbac,1
edabcbad,4
edabcbae,13
edabcbbe,9
edabcbce,2
edabccad,1
edabccae,1
edabccbe,1
edabccce,2
edabcdad,4
edabcdae,14
edabcdbd,1
edabcdbe,13
edabcdcc,1
edabcdce,4
edabdaad,2
edabdaae,1
edabdace,4
edabdbae,1
edabdbbd,1
edabdbbe,4
edabdbcd,2
edabdbce,6
edabdcbe,1
edabdcce,8
edabddae,10
edabddbe,6
edabddce,3
edabeaae,1
edabeabe,1
edabeacc,3
edabeacd,1
edabeace,8
edabebad,1
edabebae,5
edabebbd,3
edabebbe,3
edabebcc,5
edabebce,26
edabecae,3
edabecbd,1
edabecbe,4
edabecce,8
edabedac,5
edabedae,34
edabedbc,4
edabedbd,2
edabedbe,21
edabedcc,2
edabedce,22
edacaaae,26
edacaabe,8
edacaace,15
edacabae,72
edacabbe,85
edacabce,78
edacacae,18
edacacbe,26
edacacce,26
edacadae,56
edacadbe,23
edacadce,39
edacbaae,7
edacbabe,6
edacbace,11
edacbbae,29
edacbbbe,34
edacbbce,31
edacbcae,2
edacbcbe,23
edacbcce,23
edacbdae,19
edacbdbe,5
edacbdce,15
edaccaae,10
edaccabe,4
edaccace,10
edaccbae,27
edaccbbe,26
edaccbce,25
edacccae,8
edacccbe,15
edacccce,16
edaccdae,9
edaccdbe,12
edaccdce,16
edacdaae,4
edacdabe,6
edacdace,4
edacdbae,7
edacdbbe,8
edacdbce,13
edacdcae,3
edacdcbe,6
edacdcce,6
edacddae,4
edacddbe,8
edacddce,9
edaceaae,13
edaceabe,7
edaceace,91
edacebae,32
edacebbe,27
edacebce,151
edacecae,5
edacecbe,10
edacecce,47
edacedae,49
edacedbe,27
edacedce,27
edadaaae,12
edadaabe,1
edadaace,1
edadabae,14
edadabbe,3
edadabce,1
edadacae,3
edadacbe,2
edadacce,2
edadadae,4
edadadbe,2
edadadce,51
edadbaae,6
edadbabe,1
edadbbae,8
edadbbbe,5
edadbbce,1
edadbcbe,3
edadbdbe,2
edadbdce,59
edadcaae,6
edadcabe,3
edadcbae,11
edadcbbe,6
edadcbce,3
edadccae,2
edadccbe,4
edadcdae,3
edadcdbe,2
edadcdce,42
edaddaae,18
edaddabe,4
edaddace,1
edaddbae,19
edaddbbe,3
edaddbce,2
edaddcae,1
edaddcce,2
edadddae,4
edadddce,8
edadeace,83
edadebae,3
edadebbe,8
edadebce,81
edadecae,1
edadecbe,1
edadecce,8
edadedae,45
edadedbe,51
edadedce,19
edbaaaac,7
edbaaaad,31
edbaaaae,1
edbaaabd,8
edbaaabe,3
edbaaacc,11
edbaaacd,11
edbaaace,2
edbaabac,13
edbaabad,76
edbaabae,14
edbaabbc,5
edbaabbd,64
edbaabbe,11
edbaabcc,23
edbaabcd,28
edbaabce,20
edbaacac,2
edbaacad,18
edbaacae,2
edbaacbc,10
edbaacbd,23
edbaacbe,5
edbaaccc,8
edbaaccd,20
edbaacce,10
edbaadac,25
edbaadad,101
edbaadae,2
edbaadbc,6
edbaadbd,47
edbaadbe,8
edbaadcc,61
edbaadcd,13
edbaadce,33
edbabaac,5
edbabaad,11
edbabaae,2
edbababd,7
edbababe,1
edbabacc,1
edbabacd,7
edbabace,3
edbabbac,6
edbabbad,41
edbabbae,10
edbabbbc,5
edbabbbd,41
edbabbbe,14
edbabbcc,3
edbabbcd,34
edbabbce,11
edbabcad,7
edbabcae,5
edbabcbc,4
edbabcbd,12
edbabcbe,10
edbabccc,1
edbabccd,12
edbabcce,14
edbabdac,2
edbabdad,96
edbabdae,4
edbabdbc,2
edbabdbd,47
edbabdbe,9
edbabdcc,70
edbabdcd,10
edbabdce,20
edbacaac,4
edbacaad,35
edbacaae,3
edbacabc,2
edbacabd,6
edbacabe,2
edbacacd,6
edbacace,3
edbacbac,4
edbacbad,80
edbacbae,32
edbacbbc,7
edbacbbd,50
edbacbbe,29
edbacbcc,3
edbacbcd,27
edbacbce,34
edbaccac,2
edbaccad,22
edbaccae,13
edbaccbc,2
edbaccbd,20
edbaccbe,14
edbacccc,2
edbacccd,15
edbaccce,22
edbacdac,4
edbacdad,88
edbacdae,34
edbacdbc,3
edbacdbd,44
edbacdbe,44
edbacdcc,54
edbacdcd,13
edbacdce,35
edbadaac,2
edbadaad,80
edbadaae,11
edbadabd,11
edbadabe,4
edbadacd,3
edbadace,5
edbadbad,87
edbadbae,27
edbadbbc,4
edbadbbd,22
edbadbbe,28
edbadbcc,2
edbadbcd,9
edbadbce,47
edbadcad,6
edbadcae,7
edbadcbc,1
edbadcbd,4
edbadcbe,20
edbadccd,5
edbadcce,19
edbaddac,2
edbaddad,23
edbaddae,67
edbaddbc,1
edbaddbd,6
edbaddbe,59
edbaddcc,10
edbaddcd,7
edbaddce,32
edbaeaac,1
edbaeaad,28
edbaeaae,42
edbaeabd,5
edbaeabe,17
edbaeacc,187
edbaeacd,15
edbaeace,69
edbaebad,40
edbaebae,117
edbaebbd,17
edbaebbe,67
edbaebcc,170
edbaebcd,49
edbaebce,219
edbaecad,7
edbaecae,28
edbaecbd,5
edbaecbe,53
edbaeccc,21
edbaeccd,8
edbaecce,81
edbaedac,92
edbaedad,7
edbaedae,282
edbaedbc,96
edbaedbd,6
edbaedbe,123
edbaedcc,27
edbaedcd,17
edbaedce,128
edbbaaad,1
edbbaaae,13
edbbaabd,1
edbbaabe,6
edbbaace,1
edbbabad,7
edbbabae,28
edbbabbc,1
edbbabbd,5
edbbabbe,15
edbbabcc,2
edbbabcd,5
edbbacad,3
edbbacae,7
edbbacbd,2
edbbacbe,4
edbbaccc,1
edbbaccd,4
edbbacce,1
edbbadac,1
edbbadad,5
edbbadae,21
edbbadbc,1
edbbadbd,5
edbbadbe,12
edbbadcc,6
edbbadcd,2
edbbadce,3
edbbbaad,2
edbbbaae,5
edbbbabc,1
edbbbabd,1
edbbbabe,3
edbbbacd,2
edbbbace,1
edbbbbac,2
edbbbbad,5
edbbbbae,19
edbbbbbd,3
edbbbbbe,11
edbbbbcd,3
edbbbbce,3
edbbbcad,2
edbbbcae,2
edbbbcbd,1
edbbbcbe,10
edbbbcce,3
edbbbdac,3
edbbbdad,9
edbbbdae,18
edbbbdbd,6
edbbbdbe,12
edbbbdcc,4
edbbbdce,9
edbbcaad,12
edbbcaae,8
edbbcabd,3
edbbcabe,5
edbbcacd,3
edbbcace,2
edbbcbad,26
edbbcbae,35
edbbcbbc,2
edbbcbbd,5
edbbcbbe,13
edbbcbcd,4
edbbcbce,12
edbbccad,1
edbbccae,8
edbbccbd,6
edbbccbe,6
edbbcccd,2
edbbccce,6
edbbcdac,1
edbbcdad,14
edbbcdae,36
edbbcdbd,6
edbbcdbe,21
edbbcdcc,7
edbbcdcd,3
edbbcdce,13
edbbdaad,36
edbbdaae,12
edbbdabd,3
edbbdabe,1
edbbdacd,2
edbbdace,1
edbbdbad,42
edbbdbae,27
edbbdbbc,1
edbbdbbd,14
edbbdbbe,17
edbbdbcd,3
edbbdbce,48
edbbdcad,1
edbbdcae,7
edbbdcbd,4
edbbdcbe,8
edbbdccd,2
edbbdcce,12
edbbddac,2
edbbddad,1
edbbddae,54
edbbddbc,3
edbbddbd,3
edbbddbe,42
edbbddcd,2
edbbddce,15
edbbeaad,9
edbbeaae,27
edbbeabd,1
edbbeabe,6
edbbeacc,21
edbbeacd,2
edbbeace,43
edbbebad,8
edbbebae,53
edbbebbd,7
edbbebbe,29
edbbebcc,12
edbbebcd,7
edbbebce,143
edbbecad,2
edbbecae,9
edbbecbd,1
edbbecbe,24
edbbeccd,6
edbbecce,45
edbbedac,16
edbbedad,2
edbbedae,223
edbbedbc,19
edbbedbd,3
edbbedbe,112
edbbedcc,3
edbbedcd,5
edbbedce,81
edbcaaae,19
edbcaabe,8
edbcaace,18
edbcabae,77
edbcabbe,70
edbcabce,59
edbcacae,17
edbcacbe,38
edbcacce,28
edbcadae,38
edbcadbe,28
edbcadce,50
edbcbaae,12
edbcbabe,4
edbcbace,11
edbcbbae,47
edbcbbbe,38
edbcbbce,51
edbcbcae,9
edbcbcbe,17
edbcbcce,27
edbcbdae,27
edbcbdbe,18
edbcbdce,27
edbccaae,19
edbccabe,9
edbccace,8
edbccbae,55
edbccbbe,59
edbccbce,60
edbcccae,14
edbcccbe,33
edbcccce,35
edbccdae,28
edbccdbe,27
edbccdce,44
edbcdaae,4
edbcdabe,4
edbcdace,7
edbcdbae,45
edbcdbbe,50
edbcdbce,49
edbcdcae,10
edbcdcbe,26
edbcdcce,26
edbcddae,23
edbcddbe,34
edbcddce,29
edbceaae,40
edbceabe,23
edbceace,80
edbcebae,107
edbcebbe,63
edbcebce,249
edbcecae,23
edbcecbe,39
edbcecce,91
edbcedae,335
edbcedbe,160
edbcedce,92
edbdaaae,8
edbdaabe,1
edbdabae,12
edbdabbe,2
edbdabce,1
edbdacae,2
edbdacbe,4
edbdacce,3
edbdadae,3
edbdadbe,3
edbdadce,68
edbdbaae,9
edbdbabe,1
edbdbace,1
edbdbbae,19
edbdbbbe,14
edbdbbce,2
edbdbcbe,2
edbdbcce,4
edbdbdae,5
edbdbdbe,2
edbdbdce,90
edbdcaae,31
edbdcabe,1
edbdcace,1
edbdcbae,56
edbdcbbe,18
edbdcbce,5
edbdccae,6
edbdccbe,12
edbdccce,3
edbdcdae,5
edbdcdbe,2
edbdcdce,61
edbddaae,83
edbddabe,6
edbddace,3
edbddbae,116
edbddbbe,52
edbddbce,7
edbddcae,6
edbddcbe,16
edbddcce,1
edbdddae,7
edbdddbe,1
edbdddce,18
edbdeaae,10
edbdeabe,2
edbdeace,181
edbdebae,19
edbdebbe,12
edbdebce,184
edbdecae,1
edbdecbe,10
edbdecce,30
edbdedae,143
edbdedbe,167
edbdedce,52
edcaaabc,1
edcaaabd,2
edcaabad,6
edcaabbd,4
edcaabcd,2
edcaacad,1
edcaacbd,3
edcaacbe,1
edcaaccc,2
edcaacce,1
edcaadad,8
edcaadbc,1
edcaadbd,2
edcaadcc,2
edcaadce,3
edcabbad,3
edcabbae,2
edcabbbc,1
edcabbbd,1
edcabbcd,2
edcabbce,3
edcabcad,1
edcabcae,1
edcabcbd,1
edcabcce,4
edcabdac,1
edcabdad,10
edcabdbd,2
edcabdcc,8
edcabdcd,2
edcabdce,3
edcacaad,9
edcacaae,1
edcacacc,1
edcacacd,2
edcacbad,11
edcacbae,3
edcacbbd,6
edcacbbe,3
edcacbcd,3
edcacbce,14
edcaccae,1
edcaccbd,2
edcaccbe,3
edcacccd,1
edcaccce,3
edcacdac,2
edcacdad,6
edcacdae,3
edcacdbc,1
edcacdbd,3
edcacdbe,7
edcacdcc,5
edcacdcd,3
edcacdce,4
edcadaad,13
edcadaae,5
edcadabd,4
edcadabe,3
edcadacd,2
edcadace,1
edcadbad,20
edcadbae,6
edcadbbd,7
edcadbbe,10
edcadbce,15
edcadcad,2
edcadcae,3
edcadcbd,2
edcadcbe,7
edcadccd,4
edcadcce,7
edcaddad,1
edcaddae,20
edcaddbd,1
edcaddbe,11
edcaddcd,2
edcaddce,11
edcaeaad,6
edcaeaae,9
edcaeabe,7
edcaeacc,13
edcaeacd,5
edcaeace,13
edcaebad,12
edcaebae,27
edcaebbd,3
edcaebbe,25
edcaebcc,3
edcaebcd,4
edcaebce,55
edcaecad,4
edcaecae,4
edcaecbd,3
edcaecbe,10
edcaeccd,3
edcaecce,20
edcaedac,13
edcaedad,1
edcaedae,92
edcaedbc,9
edcaedbd,2
edcaedbe,47
edcaedcc,3
edcaedcd,4
edcaedce,35
edcbaabd,1
edcbabad,2
edcbabae,1
edcbabbc,1
edcbabbe,1
edcbabcd,2
edcbabce,1
edcbacbd,1
edcbacce,1
edcbadcc,2
edcbbaad,3
edcbbaae,1
edcbbacd,1
edcbbbad,3
edcbbbae,4
edcbbbbd,1
edcbbbcd,1
edcbbbce,2
edcbbcae,1
edcbbcbd,1
edcbbcbe,1
edcbbcce,2
edcbbdad,5
edcbbdae,3
edcbbdbd,1
edcbbdbe,2
edcbbdcc,3
edcbbdcd,1
edcbbdce,1
edcbcaad,6
edcbcaae,3
edcbcabc,1
edcbcabe,2
edcbcbad,6
edcbcbae,7
edcbcbbd,1
edcbcbbe,4
edcbcbcd,3
edcbcbce,13
edcbccad,3
edcbccae,2
edcbccbd,2
edcbccbe,5
edcbcccd,4
edcbccce,5
edcbcdad,9
edcbcdae,17
edcbcdbd,5
edcbcdbe,8
edcbcdcc,3
edcbcdcd,1
edcbcdce,3
edcbdaac,1
edcbdaad,17
edcbdaae,5
edcbdabd,1
edcbdabe,2
edcbdbad,22
edcbdbae,17
edcbdbbd,15
edcbdbbe,13
edcbdbcd,1
edcbdbce,26
edcbdcad,6
edcbdcae,1
edcbdcbd,6
edcbdcbe,6
edcbdccd,2
edcbdcce,10
edcbddad,4
edcbddae,36
edcbddbd,3
edcbddbe,32
edcbddcd,2
edcbddce,19
edcbeaad,5
edcbeaae,16
edcbeabd,1
edcbeabe,6
edcbeacc,6
edcbeacd,2
edcbeace,19
edcbebad,14
edcbebae,67
edcbebbd,9
edcbebbe,28
edcbebcc,8
edcbebcd,5
edcbebce,103
edcbecad,2
edcbecae,11
edcbecbd,7
edcbecbe,18
edcbeccc,1
edcbeccd,6
edcbecce,43
edcbedac,6
edcbedae,196
edcbedbc,8
edcbedbd,3
edcbedbe,115
edcbedcc,1
edcbedcd,4
edcbedce,53
edccaabe,1
edccabae,3
edccabbe,2
edccabce,1
edccacae,1
edccacbe,3
edccacce,1
edccadae,2
edccadbe,3
edccadce,1
edccbabe,1
edccbbae,4
edccbbbe,4
edccbbce,8
edccbcae,3
edccbcbe,3
edccbcce,2
edccbdae,5
edccbdbe,2
edcccaae,2
edcccabe,3
edcccace,3
edcccbae,7
edcccbbe,5
edcccbce,10
edccccbe,10
edccccce,10
edcccdae,3
edcccdbe,5
edcccdce,3
edccdaae,2
edccdabe,3
edccdbae,19
edccdbbe,17
edccdbce,15
edccdcae,3
edccdcbe,14
edccdcce,14
edccddae,6
edccddbe,19
edccddce,6
edcceaae,13
edcceabe,6
edcceace,23
edccebae,30
edccebbe,25
edccebce,80
edccecae,9
edccecbe,16
edccecce,32
edccedae,199
edccedbe,100
edccedce,37
edcdabbe,1
edcdabce,1
edcdacae,1
edcdacce,1
edcdadae,1
edcdadce,3
edcdbaae,1
edcdbbae,3
edcdbbbe,1
edcdbdce,8
edcdcaae,8
edcdcabe,2
edcdcbae,19
edcdcbbe,5
edcdcbce,2
edcdccae,3
edcdccbe,2
edcdccce,1
edcdcdae,1
edcdcdce,8
edcddaae,31
edcddabe,2
edcddbae,28
edcddbbe,13
edcddbce,3
edcddcae,6
edcddcbe,5
edcddcce,2
edcdddae,4
edcdddbe,4
edcdddce,3
edcdeaae,3
edcdeabe,3
edcdeace,18
edcdebae,16
edcdebbe,16
edcdebce,32
edcdecae,2
edcdecbe,9
edcdecce,18
edcdedae,19
edcdedbe,40
edcdedce,25
eddaaaad,3
eddaaabc,1
eddaaabd,5
eddaaabe,2
eddaaacc,18
eddaaacd,31
eddaaace,2
eddaabac,1
eddaabad,12
eddaabae,11
eddaabbd,13
eddaabbe,15
eddaabcc,37
eddaabcd,91
eddaabce,5
eddaacad,2
eddaacae,10
eddaacbd,5
eddaacbe,17
eddaaccc,5
eddaaccd,77
eddaacce,16
eddaadac,6
eddaadad,75
eddaadae,5
eddaadbc,3
eddaadbd,88
eddaadbe,10
eddaadcc,2
eddaadcd,30
eddaadce,11
eddabaac,1
eddabaad,2
eddababc,2
eddababd,1
eddababe,3
eddabacc,2
eddabacd,14
