string,count
ccbbdccb,5
ccbbdccc,1
ccbbddab,8
ccbbddac,4
ccbbddbb,4
ccbbddbc,1
ccbbddcb,4
ccbbeaab,44
ccbbeaac,9
ccbbeaad,1
ccbbeabb,5
ccbbeabc,2
ccbbeacb,1
ccbbebab,88
ccbbebac,42
ccbbebad,1
ccbbebbb,32
ccbbebbc,15
ccbbebcb,4
ccbbebcc,1
ccbbecab,22
ccbbecac,3
ccbbecad,1
ccbbecbb,11
ccbbecbc,7
ccbbeccb,1
ccbbeccd,1
ccbbedab,3
ccbbedac,1
ccbbedbb,2
ccbcaaac,38
ccbcaaad,11
ccbcaabc,13
ccbcaabd,3
ccbcaacc,1
ccbcaacd,1
ccbcabac,142
ccbcabad,47
ccbcabbc,93
ccbcabbd,68
ccbcabcc,13
ccbcabcd,9
ccbcacac,59
ccbcacad,25
ccbcacbc,70
ccbcacbd,61
ccbcaccc,20
ccbcaccd,18
ccbcadac,10
ccbcadad,3
ccbcadbc,9
ccbcadbd,19
ccbcadcc,3
ccbcadcd,4
ccbcbaac,13
ccbcbaad,17
ccbcbabc,7
ccbcbabd,9
ccbcbacd,2
ccbcbbac,64
ccbcbbad,113
ccbcbbbc,47
ccbcbbbd,84
ccbcbbcc,6
ccbcbbcd,19
ccbcbcac,18
ccbcbcad,55
ccbcbcbc,25
ccbcbcbd,101
ccbcbccc,7
ccbcbccd,27
ccbcbdac,4
ccbcbdad,8
ccbcbdbc,1
ccbcbdbd,13
ccbcbdcd,6
ccbccaac,21
ccbccaad,64
ccbccabc,5
ccbccabd,32
ccbccacd,4
ccbccbac,41
ccbccbad,300
ccbccbbc,13
ccbccbbd,236
ccbccbcd,33
ccbcccac,6
ccbcccad,135
ccbcccbc,5
ccbcccbd,189
ccbccccc,2
ccbccccd,50
ccbccdad,11
ccbccdbd,28
ccbccdcd,12
ccbcdaac,5
ccbcdaad,63
ccbcdabd,14
ccbcdacd,2
ccbcdbac,5
ccbcdbad,244
ccbcdbae,1
ccbcdbbc,1
ccbcdbbd,142
ccbcdbcd,23
ccbcdcac,1
ccbcdcad,74
ccbcdcbc,2
ccbcdcbd,108
ccbcdccd,26
ccbcddad,8
ccbcddbc,1
ccbcddbd,8
ccbcddcd,4
ccbceaad,9
ccbceabd,4
ccbcebad,44
ccbcebbd,19
ccbcebcd,1
ccbcecad,12
ccbcecbd,11
ccbcecbe,1
ccbceccd,3
ccbcedbd,2
ccbcedcd,1
ccbdaaac,4
ccbdaaad,12
ccbdaaae,7
ccbdaabd,3
ccbdaabe,3
ccbdabac,6
ccbdabad,39
ccbdabae,35
ccbdabbd,26
ccbdabbe,28
ccbdabcd,2
ccbdabce,1
ccbdacad,9
ccbdacae,15
ccbdacbd,22
ccbdacbe,23
ccbdaccd,6
ccbdacce,3
ccbdadad,2
ccbdadae,2
ccbdadbd,2
ccbdadbe,6
ccbdadce,1
ccbdbaad,16
ccbdbaae,17
ccbdbabd,1
ccbdbabe,3
ccbdbbac,1
ccbdbbad,37
ccbdbbae,32
ccbdbbbd,19
ccbdbbbe,12
ccbdbbcd,2
ccbdbbce,2
ccbdbcac,1
ccbdbcad,14
ccbdbcae,10
ccbdbcbd,20
ccbdbcbe,20
ccbdbccd,1
ccbdbcce,6
ccbdbdae,1
ccbdbdbe,4
ccbdcaad,18
ccbdcaae,29
ccbdcabd,3
ccbdcabe,12
ccbdcbad,51
ccbdcbae,63
ccbdcbbd,15
ccbdcbbe,44
ccbdcbcd,1
ccbdcbce,9
ccbdccad,16
ccbdccae,15
ccbdccbd,17
ccbdccbe,34
ccbdcccd,1
ccbdccce,6
ccbdcdae,4
ccbdcdbd,1
ccbdcdbe,5
ccbdcdce,6
ccbddaad,10
ccbddaae,49
ccbddabd,2
ccbddabe,10
ccbddbad,18
ccbddbae,110
ccbddbbd,12
ccbddbbe,55
ccbddbcd,1
ccbddbce,4
ccbddcad,5
ccbddcae,13
ccbddcbd,4
ccbddcbe,27
ccbddcce,3
ccbdddad,1
ccbdddae,1
ccbdddbd,1
ccbdddbe,2
ccbdeaad,3
ccbdeaae,62
ccbdeabd,3
ccbdeabe,7
ccbdebad,9
ccbdebae,74
ccbdebbd,2
ccbdebbe,15
ccbdebce,1
ccbdecae,12
ccbdecbd,4
ccbdecbe,9
ccbdedae,1
ccbdedbe,2
cccaaaaa,4
cccaaaba,1
cccaabaa,9
cccaabab,6
cccaabba,9
cccaabbb,2
cccaabca,1
cccaabcb,2
cccaacaa,7
cccaacab,3
cccaacba,8
cccaacbb,3
cccaacca,2
cccaaccb,1
cccaadaa,1
cccaadba,1
cccaadbb,1
cccabaaa,8
cccabaab,5
cccababa,2
cccabaca,1
cccabbaa,4
cccabbab,18
cccabbba,1
cccabbbb,8
cccabbcb,5
cccabcaa,2
cccabcab,4
cccabcba,2
cccabcbb,10
cccabcca,1
cccabccb,2
cccabdab,3
cccabdba,1
cccabdbb,5
cccacaaa,4
cccacaab,13
cccacabb,5
cccacacb,2
cccacbaa,6
cccacbab,59
cccacbba,1
cccacbbb,27
cccacbca,1
cccacbcb,7
cccaccaa,1
cccaccab,15
cccaccbb,26
cccacccb,6
cccacdab,5
cccacdbb,2
cccacdcb,2
cccadaab,30
cccadabb,6
cccadacb,1
cccadbaa,1
cccadbab,84
cccadbbb,43
cccadbcb,10
cccadcab,33
cccadcbb,28
cccadccb,7
cccaddab,2
cccaddbb,2
cccaddcb,1
cccaeaab,27
cccaeaac,1
cccaeabb,3
cccaebab,67
cccaebac,1
cccaebbb,15
cccaebbc,1
cccaebcb,1
cccaecab,6
cccaecbb,13
cccaeccb,2
cccaedab,2
cccaedbb,1
cccbaaaa,1
cccbaaab,1
cccbaaac,2
cccbabaa,7
cccbabab,2
cccbabac,4
cccbabbb,2
cccbabbc,2
cccbabca,2
cccbacaa,2
cccbacab,4
cccbacac,3
cccbacba,4
cccbacbb,1
cccbacbc,3
cccbaccb,1
cccbbaaa,3
cccbbaab,6
cccbbaba,1
cccbbbaa,7
cccbbbab,5
cccbbbac,4
cccbbbba,3
cccbbbbb,8
cccbbbbc,2
cccbbcab,6
cccbbcac,2
cccbbcba,1
cccbbcbb,6
cccbbcbc,1
cccbbdac,1
cccbbdcb,1
cccbcaaa,1
cccbcaab,14
cccbcaac,2
cccbcabb,4
cccbcabc,2
cccbcacb,1
cccbcbaa,2
cccbcbab,53
cccbcbac,13
cccbcbba,2
cccbcbbb,28
cccbcbbc,13
cccbcbca,1
cccbcbcb,3
cccbccaa,1
cccbccab,14
cccbccac,1
cccbccba,1
cccbccbb,24
cccbccbc,9
cccbcccb,4
cccbcccc,3
cccbcdab,2
cccbcdbb,6
cccbcdcb,3
cccbdaab,31
cccbdaac,8
cccbdabb,14
cccbdabc,3
cccbdacb,2
cccbdacc,1
cccbdbab,115
cccbdbac,46
cccbdbbb,54
cccbdbbc,27
cccbdbcb,3
cccbdbcc,2
cccbdcab,34
cccbdcac,14
cccbdcbb,20
cccbdcbc,9
cccbdccb,4
cccbdccc,3
cccbddab,2
cccbddac,1
cccbddbb,5
cccbddbc,2
cccbddcc,1
cccbeaab,61
cccbeaac,9
cccbeabb,6
cccbeabc,4
cccbebab,118
cccbebac,38
cccbebbb,30
cccbebbc,10
cccbebbd,1
cccbebcb,2
cccbebcc,2
cccbecab,24
cccbecac,8
cccbecbb,22
cccbecbc,7
cccbeccb,1
cccbeccc,1
cccbedab,2
cccbedac,2
cccbedbb,1
cccbedbc,1
ccccaaac,1
ccccaabc,1
ccccabac,3
ccccabad,2
ccccabbc,9
ccccabbd,2
ccccabcd,4
ccccacac,2
ccccacad,2
ccccacbc,2
ccccacbd,1
ccccaccd,4
ccccadbc,2
ccccadbd,1
ccccadcd,1
ccccbaad,2
ccccbabc,1
ccccbabd,2
ccccbacc,1
ccccbbac,7
ccccbbad,11
ccccbbbc,4
ccccbbbd,8
ccccbbcc,1
ccccbbcd,3
ccccbcac,1
ccccbcad,2
ccccbcbd,13
ccccbccc,1
ccccbccd,3
ccccbdad,4
ccccbdbd,3
cccccaac,3
cccccaad,10
cccccabd,4
cccccacd,1
cccccbac,4
cccccbad,58
cccccbbc,2
cccccbbd,34
cccccbcc,1
cccccbcd,4
ccccccac,2
ccccccad,23
ccccccbc,1
ccccccbd,29
cccccccd,7
cccccdad,1
cccccdbc,1
cccccdbd,7
cccccdcd,2
ccccdaac,1
ccccdaad,20
ccccdabd,6
ccccdacd,3
ccccdbac,3
ccccdbad,80
ccccdbbc,1
ccccdbbd,35
ccccdbcd,6
ccccdcac,1
ccccdcad,22
ccccdcbc,1
ccccdcbd,47
ccccdccd,7
ccccddad,4
ccccddbd,7
cccceaad,6
cccceabd,3
ccccebad,37
ccccebae,1
ccccebbd,9
ccccebbe,1
ccccebcd,3
ccccecad,6
ccccecbd,10
ccccedad,1
ccccedbd,1
cccdaaad,1
cccdabad,3
cccdabae,5
cccdabbd,2
cccdabbe,2
cccdacae,1
cccdacbe,2
cccdbaad,1
cccdbaae,2
cccdbbad,3
cccdbbae,6
cccdbbbd,3
cccdbbbe,1
cccdbbcd,1
cccdbbce,1
cccdbcae,1
cccdbcbd,1
cccdbcbe,2
cccdcaad,3
cccdcaae,5
cccdcabd,2
cccdcbad,7
cccdcbae,8
cccdcbbd,4
cccdcbbe,7
cccdcbce,1
cccdccad,3
cccdccae,4
cccdccbe,4
cccdcccd,2
cccdccce,2
cccdcdae,1
cccdcdbe,1
cccddaad,1
cccddaae,24
cccddabe,7
cccddace,1
cccddbad,8
cccddbae,43
cccddbbd,4
cccddbbe,14
cccddbce,3
cccddcad,2
cccddcae,9
cccddcbe,14
cccddccd,1
cccddcce,3
cccdddae,3
cccdddbd,1
cccdeaad,1
cccdeaae,79
cccdeabd,2
cccdeabe,4
cccdeace,2
cccdebad,6
cccdebae,102
cccdebbd,1
cccdebbe,16
cccdebce,1
cccdecad,3
cccdecae,8
cccdecbd,3
cccdecbe,3
cccdeccd,1
cccdecce,1
cccdedad,1
cccdedae,3
cccdedbe,1
cccdedcd,1
ccdaaaaa,1
ccdaabcb,1
ccdaacaa,1
ccdabaaa,1
ccdabbaa,1
ccdabcab,2
ccdacbaa,1
ccdacbab,4
ccdacbbb,2
ccdaccab,1
ccdaccbb,2
ccdadaab,2
ccdadbab,9
ccdadbbb,1
ccdadcab,2
ccdadcbb,1
ccdaeaab,2
ccdaeabb,1
ccdaebab,4
ccdaecab,1
ccdaecbb,1
ccdbaaac,1
ccdbabbc,2
ccdbabcb,1
ccdbacba,1
ccdbaccb,1
ccdbadbb,1
ccdbbbab,1
ccdbbcba,1
ccdbbdcb,1
ccdbcabb,1
ccdbcbab,2
ccdbcbac,2
ccdbcbbb,5
ccdbcbbc,2
ccdbccab,2
ccdbccbb,1
ccdbdaab,8
ccdbdaac,2
ccdbdabb,1
ccdbdbab,19
ccdbdbbb,10
ccdbdbbc,3
ccdbdbcb,1
ccdbdcab,2
ccdbdcbb,2
ccdbddbc,1
ccdbeaab,10
ccdbeaac,1
ccdbeabb,1
ccdbebab,14
ccdbebac,3
ccdbebbb,6
ccdbecab,2
ccdbecac,2
ccdbecbb,1
ccdbecbc,3
ccdbeccb,1
ccdcacac,1
ccdcacad,1
ccdcacbd,1
ccdcbcbd,2
ccdccaad,1
ccdccbad,1
ccdccbbd,3
ccdcccad,1
ccdcccbd,1
ccdccdad,1
ccdcdaad,2
ccdcdbad,3
ccdcdbbd,1
ccdcdcad,1
ccdcdcbd,2
ccdcdccd,1
ccdcddbd,1
ccdceaad,1
ccdcebad,3
ccdcebbd,1
ccddabad,1
ccddbcae,1
ccddcaad,1
ccddcbad,2
ccddccbe,1
ccdddaae,1
ccdddbad,1
ccdddbae,2
ccdddbbe,3
ccdddcae,3
ccddeaae,7
ccddebad,2
ccddebae,8
ccddebbd,1
ccddebbe,1
ccddecad,1
ccddecae,1
ccddecbe,2
ccddecce,1
cdaaaaaa,24
cdaaaaab,4
cdaaaaba,8
cdaaaabb,3
cdaaaaca,2
cdaaabaa,78
cdaaabab,24
cdaaabba,49
cdaaabbb,17
cdaaabca,5
cdaaabcb,5
cdaaacaa,25
cdaaacab,7
cdaaacba,38
cdaaacbb,15
cdaaacca,4
cdaaaccb,7
cdaaadaa,4
cdaaadab,1
cdaaadba,4
cdaaadbb,2
cdaaadca,2
cdaaadcb,4
cdaabaaa,13
cdaabaab,6
cdaababb,2
cdaabbaa,26
cdaabbab,30
cdaabbba,11
cdaabbbb,27
cdaabbca,5
cdaabbcb,2
cdaabcaa,11
cdaabcab,13
cdaabcba,4
cdaabcbb,21
cdaabcca,1
cdaabccb,6
cdaabdaa,1
cdaabdbb,4
cdaabdca,1
cdaabdcb,3
cdaacaaa,5
cdaacaab,16
cdaacaba,1
cdaacabb,7
cdaacbaa,9
cdaacbab,47
cdaacbba,4
cdaacbbb,42
cdaacbcb,6
cdaaccaa,1
cdaaccab,27
cdaaccac,1
cdaaccba,2
cdaaccbb,29
cdaacccb,12
cdaacdab,2
cdaacdbb,6
cdaacdcb,1
cdaadaab,4
cdaadabb,1
cdaadbab,21
cdaadbbb,12
cdaadbcb,1
cdaadbcc,1
cdaadcab,6
cdaadcbb,10
cdaaeaab,3
cdaaebab,1
cdaaebbb,1
cdaaecab,1
cdabaaac,5
cdabaabc,2
cdababaa,4
cdababab,1
cdababac,18
cdababba,2
cdababbb,4
cdababbc,8
cdababcc,1
cdabacab,1
cdabacac,6
cdabacba,2
cdabacbb,1
cdabacbc,5
cdabaccc,3
cdabadbb,1
cdabadbc,1
cdabadcb,1
cdabbaaa,1
cdabbaab,1
cdabbaac,1
cdabbacb,1
cdabbbac,8
cdabbbba,1
cdabbbbb,3
cdabbbbc,5
cdabbbcc,2
cdabbcab,1
cdabbcac,5
cdabbcbb,1
cdabbcbc,2
cdabbcca,1
cdabcaab,1
cdabcaac,4
cdabcabc,2
cdabcbab,5
cdabcbac,9
cdabcbbb,3
cdabcbbc,5
cdabcbcc,1
cdabccab,2
cdabccac,3
cdabccbb,2
cdabccbc,4
cdabcdac,1
cdabcdbb,1
cdabcdcb,1
cdabdaab,1
cdabdaac,3
cdabdabb,1
cdabdabc,1
cdabdbab,7
cdabdbac,2
cdabdbbb,2
cdabdbbc,1
cdabdcac,1
cdabdcbb,1
cdabdccb,2
cdabeaac,1
cdabebac,2
cdabebbb,1
cdabebbc,1
cdabecbc,1
cdacaaac,8
cdacaaad,3
cdacaabc,3
cdacaabd,3
cdacaacc,1
cdacaacd,3
cdacabac,34
cdacabad,13
cdacabbc,22
cdacabbd,15
cdacabcc,5
cdacabcd,4
cdacacac,14
cdacacad,9
cdacacbc,13
cdacacbd,12
cdacaccc,7
cdacaccd,5
cdacadac,2
cdacadad,4
cdacadbd,2
cdacadcc,1
cdacadcd,1
cdacbaac,6
cdacbaad,5
cdacbabc,2
cdacbabd,3
cdacbbac,8
cdacbbad,18
cdacbbbc,3
cdacbbbd,21
cdacbbcd,2
cdacbcad,4
cdacbcbc,3
cdacbcbd,16
cdacbccd,5
cdacbdad,1
cdacbdbd,3
cdacbdcd,1
cdaccaac,2
cdaccaad,9
cdaccabd,3
cdaccbac,4
cdaccbad,28
cdaccbbd,21
cdaccbcd,8
cdacccac,1
cdacccad,10
cdacccbd,16
cdaccccd,9
cdaccdad,3
cdaccdbd,2
cdaccdcd,4
cdacdaad,3
cdacdabd,1
cdacdbad,10
cdacdbbd,10
cdacdbcd,2
cdacdcad,2
cdacdcbd,1
cdacdccd,1
cdacddad,1
cdacddbd,1
cdacddcd,1
cdacebad,1
cdacecad,2
cdadaaac,1
cdadaaad,6
cdadaaae,3
cdadaabe,2
cdadaace,1
cdadabac,2
cdadabad,8
cdadabae,8
cdadabbd,6
cdadabbe,5
cdadabcd,2
cdadabce,1
cdadacad,3
cdadacae,5
cdadacbc,1
cdadacbd,6
cdadacbe,7
cdadaccd,1
cdadacce,2
cdadadad,1
cdadadbd,4
cdadadbe,2
cdadadce,2
cdadbaad,1
cdadbaae,3
cdadbabe,1
cdadbbad,3
cdadbbae,8
cdadbbbd,3
cdadbbbe,4
cdadbbcd,1
cdadbcad,2
cdadbcae,1
cdadbcbd,2
cdadbcbe,3
cdadbccd,1
cdadbcce,4
cdadbdae,1
cdadbdbd,1
cdadbdbe,1
cdadbdce,2
cdadcaad,1
cdadcaae,3
cdadcacd,2
cdadcbad,5
cdadcbae,8
cdadcbbd,3
cdadcbbe,3
cdadcbcd,1
cdadcbce,1
cdadccad,1
cdadccae,2
cdadccbd,1
cdadccbe,1
cdadccce,1
cdadcdae,1
cdadcdbd,1
cdaddaae,1
cdaddbad,1
cdaddbae,3
cdaddbbe,1
cdaddbce,1
cdaddcae,1
cdaddcce,1
cdadeaae,2
cdadebae,1
cdadedce,1
cdbaaaaa,26
cdbaaaab,4
cdbaaaba,9
cdbaaabb,2
cdbaaaca,2
cdbaaacb,1
cdbaabaa,61
cdbaabab,30
cdbaabba,40
cdbaabbb,24
cdbaabca,10
cdbaabcb,14
cdbaacaa,21
cdbaacab,16
cdbaacba,31
cdbaacbb,29
cdbaacca,9
cdbaaccb,19
cdbaadaa,3
cdbaadab,2
cdbaadba,4
cdbaadbb,5
cdbaadcb,1
cdbabaaa,6
cdbabaab,4
cdbababa,5
cdbababb,4
cdbabacb,1
cdbabbaa,25
cdbabbab,44
cdbabbba,11
cdbabbbb,41
cdbabbca,1
cdbabbcb,8
cdbabcaa,11
cdbabcab,25
cdbabcba,10
cdbabcbb,40
cdbabcca,2
cdbabccb,10
cdbabdaa,1
cdbabdab,9
cdbabdba,2
cdbabdbb,7
cdbabdcb,4
cdbacaaa,6
cdbacaab,36
cdbacaba,2
cdbacabb,13
cdbacbaa,10
cdbacbab,106
cdbacbba,8
cdbacbbb,77
cdbacbbc,1
cdbacbca,1
cdbacbcb,11
cdbaccaa,1
cdbaccab,30
cdbaccba,4
cdbaccbb,53
cdbaccbc,1
cdbacccb,11
cdbacdab,6
cdbacdbb,12
cdbacdcb,4
cdbadaab,30
cdbadabb,10
cdbadacb,1
cdbadbab,76
cdbadbbb,44
cdbadbcb,9
cdbadcab,16
cdbadcbb,20
cdbadccb,6
cdbaddab,4
cdbaddbb,6
cdbaddcb,3
cdbaeaab,9
cdbaeabb,1
cdbaebab,13
cdbaebbb,7
cdbaecab,5
cdbaecbb,4
cdbaeccb,1
cdbbaaaa,1
cdbbaaac,5
cdbbaaba,1
cdbbaabb,1
cdbbaabc,2
cdbbabaa,3
cdbbabab,4
cdbbabac,14
cdbbabba,3
cdbbabbb,2
cdbbabbc,11
cdbbabcb,3
cdbbabcc,1
cdbbacab,2
cdbbacac,8
cdbbacba,1
cdbbacbb,3
cdbbacbc,9
cdbbacca,1
cdbbaccb,1
cdbbaccc,4
cdbbadab,2
cdbbadbb,1
cdbbbaaa,4
cdbbbaab,1
cdbbbaac,2
cdbbbaca,1
cdbbbacb,1
cdbbbbaa,2
cdbbbbab,5
cdbbbbac,8
cdbbbbba,1
cdbbbbbb,2
cdbbbbbc,6
cdbbbcab,2
cdbbbcac,2
cdbbbcbb,2
cdbbbcbc,6
cdbbbccb,3
cdbbbccc,1
cdbbbdab,1
cdbbbdbb,1
cdbbbdcb,1
cdbbbdcc,1
cdbbcaab,2
cdbbcaac,3
cdbbcabb,3
cdbbcbab,25
cdbbcbac,21
cdbbcbba,1
cdbbcbbb,9
cdbbcbbc,14
cdbbcbcb,1
cdbbccab,11
cdbbccac,8
cdbbccbb,9
cdbbccbc,11
cdbbcccb,1
cdbbcccc,2
cdbbcdab,1
cdbbcdbb,3
cdbbcdbc,3
cdbbcdcb,1
cdbbcdcc,1
cdbbdaab,7
cdbbdaac,3
cdbbdabb,2
cdbbdabc,2
cdbbdacb,1
cdbbdbab,27
cdbbdbac,19
cdbbdbbb,19
cdbbdbbc,10
cdbbdbcb,5
cdbbdcab,11
cdbbdcac,2
cdbbdcbb,12
cdbbdcbc,2
cdbbdccb,1
cdbbddbb,1
cdbbddcb,1
cdbbeaab,15
cdbbeaac,4
cdbbeabb,3
cdbbebab,16
cdbbebac,9
cdbbebbb,6
cdbbebbc,1
cdbbebcb,3
cdbbecab,5
cdbbecbb,1
cdbcaaac,10
cdbcaaad,2
cdbcaabc,1
cdbcaabd,2
cdbcabac,35
cdbcabad,24
cdbcabbc,22
cdbcabbd,28
cdbcabcc,3
cdbcabcd,3
cdbcacac,11
cdbcacad,11
cdbcacbc,11
cdbcacbd,23
cdbcaccc,4
cdbcaccd,15
cdbcadac,1
cdbcadad,3
cdbcadbc,1
cdbcadbd,8
cdbcadcc,3
cdbcadcd,4
cdbcbaac,2
cdbcbaad,7
cdbcbabc,4
cdbcbabd,7
cdbcbacd,2
cdbcbbac,14
cdbcbbad,28
cdbcbbbc,14
cdbcbbbd,28
cdbcbbcd,4
cdbcbcac,1
cdbcbcad,10
cdbcbcbc,5
cdbcbcbd,34
cdbcbccc,2
cdbcbccd,6
cdbcbdad,6
cdbcbdbd,4
cdbcbdcd,3
cdbccaad,15
cdbccabc,2
cdbccabd,4
cdbccacd,2
cdbccbac,5
cdbccbad,78
cdbccbbc,5
cdbccbbd,58
cdbccbcd,3
cdbcccad,37
cdbcccae,1
cdbcccbc,1
cdbcccbd,55
cdbccccc,1
cdbccccd,11
cdbccdad,5
cdbccdbd,3
cdbccdcd,6
cdbcdaad,9
cdbcdabd,3
cdbcdacd,1
cdbcdbac,4
cdbcdbad,33
cdbcdbbc,1
cdbcdbbd,40
cdbcdbcd,4
cdbcdcad,13
cdbcdcbd,19
cdbcdccd,1
cdbcddad,3
cdbcddbd,5
cdbceaad,1
cdbceacd,1
cdbcebad,15
cdbcebbd,3
cdbcecad,6
cdbcecbd,10
cdbceccd,1
cdbcedad,1
cdbdaaac,2
cdbdaaad,5
cdbdaaae,4
cdbdaabd,1
cdbdaabe,4
cdbdaacd,1
cdbdabac,1
cdbdabad,9
cdbdabae,10
cdbdabbc,1
cdbdabbd,4
cdbdabbe,4
cdbdabcd,4
cdbdabce,6
cdbdacad,2
cdbdacae,6
cdbdacbd,9
cdbdacbe,4
cdbdaccd,2
cdbdadad,1
cdbdadae,1
cdbdadbc,1
cdbdadbd,1
cdbdadce,2
cdbdbaad,2
cdbdbaae,3
cdbdbabd,1
cdbdbabe,3
cdbdbacd,1
cdbdbace,1
cdbdbbad,10
cdbdbbae,5
cdbdbbbd,5
cdbdbbbe,5
cdbdbbcd,2
cdbdbbce,1
cdbdbcad,2
cdbdbcae,5
cdbdbcbd,1
cdbdbcbe,5
cdbdbcce,3
cdbdbdad,1
cdbdbdce,1
cdbdcaad,9
cdbdcaae,15
cdbdcabd,1
cdbdcabe,3
cdbdcace,1
cdbdcbad,10
cdbdcbae,24
cdbdcbbd,6
cdbdcbbe,11
cdbdcbcd,1
cdbdcbce,3
cdbdccad,3
cdbdccae,7
cdbdccbd,4
cdbdccbe,8
cdbdcccd,1
cdbdcdad,1
cdbdcdbe,6
cdbddaad,2
cdbddaae,14
cdbddabe,2
cdbddbad,3
cdbddbae,24
cdbddbbd,3
cdbddbbe,13
cdbddbce,2
cdbddcad,2
cdbddcae,4
cdbddcbe,4
cdbdddbe,3
cdbdddce,1
cdbdeaae,6
cdbdebad,1
cdbdebae,13
cdbdebbd,1
cdbdebbe,3
cdbdebcd,1
cdbdebce,1
cdbdecae,3
cdbdecbe,2
cdcaaaab,2
cdcaaaba,1
cdcaabaa,4
cdcaabab,4
cdcaabba,2
cdcaabbb,2
cdcaabca,2
cdcaacaa,1
cdcaacbb,2
cdcaaccb,1
cdcaadbb,2
cdcaadcb,1
cdcabbaa,1
cdcabbab,5
cdcabbbb,3
cdcabcab,2
cdcabcbb,2
cdcabccb,2
cdcabdbb,2
cdcabdcb,1
cdcacaaa,1
cdcacaab,3
cdcacabb,1
cdcacacb,1
cdcacbab,21
cdcacbac,1
cdcacbba,1
cdcacbbb,10
cdcacbcb,1
cdcaccab,8
cdcaccbb,12
cdcacccb,3
cdcacdab,4
cdcacdbb,1
cdcadaab,11
cdcadabb,2
cdcadbab,25
cdcadbbb,10
cdcadcab,8
cdcadcbb,9
cdcadccb,2
cdcaddab,3
cdcaeaab,2
cdcaeabb,1
cdcaebab,13
cdcaebac,1
cdcaebbb,5
cdcaecab,2
cdcbaaaa,1
cdcbaaac,1
cdcbabab,1
cdcbabac,2
cdcbabcc,1
cdcbacca,1
cdcbaccb,1
cdcbaccc,1
cdcbbaab,1
cdcbbaac,1
cdcbbabb,1
cdcbbbab,3
cdcbbbba,1
cdcbbbbb,3
cdcbbcab,1
cdcbbcbb,1
cdcbbcbc,1
cdcbbdab,1
cdcbbdcc,1
cdcbcaab,5
cdcbcabb,2
cdcbcbab,13
cdcbcbac,5
cdcbcbbb,8
cdcbcbbc,5
cdcbccab,4
cdcbccbb,5
cdcbccbc,3
cdcbcccb,2
cdcbcccc,1
cdcbcdab,1
cdcbdaab,9
cdcbdaac,5
cdcbdabb,3
cdcbdbab,27
cdcbdbac,13
cdcbdbbb,11
cdcbdbbc,2
cdcbdbcc,1
cdcbdcab,7
cdcbdcac,4
cdcbdcbb,8
cdcbdcbc,3
cdcbdccb,3
cdcbdccc,1
cdcbddab,2
cdcbddac,1
cdcbddbb,1
cdcbddcb,1
cdcbeaab,10
cdcbeaac,1
cdcbebab,36
cdcbebac,9
cdcbebbb,4
cdcbebbc,5
cdcbebcb,1
cdcbebcc,1
cdcbebcd,1
cdcbecab,1
cdcbecac,2
cdcbecbb,1
cdcbecbc,1
cdcbeccc,1
cdcbedac,1
cdcbedcb,1
cdccaaad,1
cdccabac,1
cdccabad,2
cdccabbd,2
cdccacad,1
cdccaccd,1
cdccbbac,3
cdccbbad,5
cdccbbbd,4
cdccbbcd,1
cdccbcad,1
cdccbccd,1
cdccbdbd,1
cdcccaad,4
cdcccabc,1
cdcccabd,1
cdcccbac,2
cdcccbad,20
cdcccbbd,6
cdccccad,4
cdccccbd,6
cdcccccd,4
cdcccdad,1
cdcccdbd,2
cdccdaad,5
cdccdabd,1
cdccdbad,12
cdccdbbd,5
cdccdbcd,2
cdccdcad,3
cdccdcbd,10
cdccdcbe,1
cdccddad,1
cdccddbd,1
cdcceaad,1
cdccebad,10
cdccebbd,1
cdccebcd,1
cdccecbd,3
cdcdaabd,1
cdcdabbd,1
cdcdacad,1
cdcdacce,1
cdcdbaad,1
cdcdbaae,1
cdcdbbad,1
cdcdbbce,1
cdcdbcad,1
cdcdbdad,1
cdcdcaae,2
cdcdcace,1
cdcdcbad,4
cdcdcbae,1
cdcdcbbe,2
cdcdcbce,3
cdcdccad,1
cdcdccbe,3
cdcdccce,1
cdcddaae,7
cdcddbad,1
cdcddbae,9
cdcddbbd,2
cdcddbbe,5
cdcddcae,2
cdcddcbd,2
cdcddcbe,5
cdcdddae,1
cdcdddcd,1
cdcdeaad,1
cdcdeaae,14
cdcdeabe,1
cdcdebad,2
cdcdebae,19
cdcdebbe,3
cdcdecae,7
cdcdecbd,1
cdcdecbe,2
cdcdedae,1
cdcdedbe,1
cddabbbb,1
cddacbab,1
cddacbbb,1
cddaccbb,1
cddadbab,1
cddadbbb,1
cddaddab,1
cddaeaab,1
cddaeacb,1
cddbbabb,1
cddbbbbb,1
cddbcaab,2
cddbcbab,1
cddbdbab,2
cddbdbac,2
cddbdbbb,2
cddbdbbc,1
cddbeaac,1
cddbebab,4
cddbebbc,2
cddbecab,1
cddcadbd,1
cddcbbbd,1
cddcccad,1
cddcebbd,2
cddcecad,1
cdddbbae,1
cdddcaad,1
cddddaae,2
cddddbad,1
cdddeaae,1
cdddecbe,1
daaaaaaa,209
daaaaaab,8
daaaaaac,3
daaaaaba,22
daaaaabb,2
daaaaaca,2
daaaaacb,1
daaaabaa,324
daaaabab,13
daaaabac,1
daaaabba,81
daaaabbb,6
daaaabca,22
daaaabcb,2
