string,count
eabaebbc,9
eabaebbd,59
eabaebbe,8
eabaebcc,48
eabaebcd,40
eabaebce,7
eabaecac,6
eabaecad,38
eabaecae,2
eabaecbc,6
eabaecbd,39
eabaecbe,5
eabaeccc,15
eabaeccd,16
eabaecce,1
eabaedac,158
eabaedad,65
eabaedae,63
eabaedbc,44
eabaedbd,13
eabaedbe,8
eabaedcc,92
eabaedcd,43
eabaedce,3
eabbaacc,4
eabbaacd,2
eabbaace,11
eabbabcc,3
eabbabcd,6
eabbabce,21
eabbaccc,1
eabbaccd,1
eabbadac,6
eabbadad,2
eabbadae,4
eabbadbc,2
eabbadbe,2
eabbadcc,1
eabbadcd,15
eabbadce,2
eabbbacc,3
eabbbacd,2
eabbbace,4
eabbbbcc,5
eabbbbcd,5
eabbbbce,13
eabbbcce,1
eabbbdac,3
eabbbdad,2
eabbbdae,5
eabbbdbc,4
eabbbdcc,1
eabbbdcd,1
eabbbdce,3
eabbcacc,12
eabbcacd,10
eabbcace,8
eabbcbcc,25
eabbcbcd,16
eabbcbce,32
eabbcccc,6
eabbccce,6
eabbcdac,10
eabbcdad,14
eabbcdae,10
eabbcdbc,2
eabbcdbe,2
eabbcdcc,6
eabbcdcd,1
eabbcdce,6
eabbdacc,10
eabbdacd,6
eabbdace,7
eabbdbcc,23
eabbdbcd,15
eabbdbce,36
eabbdccc,4
eabbdccd,1
eabbdcce,3
eabbddac,38
eabbddad,1
eabbddae,7
eabbddbc,5
eabbddbd,1
eabbddbe,1
eabbddcc,18
eabbddcd,4
eabbddce,11
eabbeaac,2
eabbeaad,32
eabbeaae,17
eabbeabd,1
eabbeabe,1
eabbeacc,3
eabbeacd,6
eabbeace,20
eabbebac,1
eabbebad,59
eabbebae,24
eabbebbd,12
eabbebbe,7
eabbebcc,4
eabbebcd,8
eabbebce,26
eabbecac,2
eabbecad,9
eabbecae,7
eabbecbc,1
eabbecbd,6
eabbecbe,4
eabbeccc,2
eabbeccd,1
eabbecce,2
eabbedac,37
eabbedad,6
eabbedae,31
eabbedbc,8
eabbedbd,5
eabbedbe,2
eabbedcc,16
eabbedcd,21
eabbedce,6
eabcaace,53
eabcabce,53
eabcacce,5
eabcadad,1
eabcadae,9
eabcadbe,3
eabcadce,3
eabcbace,21
eabcbbce,18
eabcbcce,4
eabcbdae,9
eabcbdbe,2
eabcbdce,1
eabccace,10
eabccbce,31
eabcccce,14
eabccdae,15
eabccdbe,14
eabccdce,15
eabcdace,17
eabcdbce,33
eabcdcce,13
eabcddae,76
eabcddbe,15
eabcddce,25
eabceaad,1
eabceaae,43
eabceabe,10
eabceace,10
eabcebae,149
eabcebbe,23
eabcebce,40
eabcecae,15
eabcecbe,10
eabcecce,7
eabcedae,217
eabcedbe,65
eabcedce,90
eabdaace,33
eabdabce,109
eabdacce,17
eabdadae,99
eabdadbe,18
eabdadce,101
eabdbace,57
eabdbbce,126
eabdbcce,22
eabdbdae,95
eabdbdbe,11
eabdbdce,27
eabdcace,98
eabdcbce,184
eabdccce,38
eabdcdae,163
eabdcdbe,6
eabdcdce,9
eabddace,32
eabddbce,73
eabddcce,25
eabdddae,53
eabdddbe,5
eabdddce,30
eabdeaae,148
eabdeabe,13
eabdeace,87
eabdebae,218
eabdebbe,56
eabdebce,62
eabdecae,35
eabdecbe,50
eabdecce,12
eabdedae,152
eabdedbe,27
eabdedce,20
eacaaacc,1
eacaabcc,3
eacaabcd,2
eacaabce,1
eacaaccc,1
eacaadac,3
eacaadad,2
eacaadcc,1
eacaadcd,2
eacaadce,1
eacabacc,1
eacabacd,4
eacabace,1
eacabbcc,4
eacabbcd,2
eacabbce,1
eacabccc,1
eacabccd,1
eacabdac,2
eacabdad,6
eacabdbc,1
eacabdcc,1
eacacacc,5
eacacbcc,10
eacacbcd,1
eacacbce,16
eacacccc,1
eacaccce,2
eacacdac,7
eacacdad,10
eacacdae,1
eacacdbc,2
eacacdcc,6
eacadacc,6
eacadacd,3
eacadace,1
eacadbcc,8
eacadbcd,5
eacadbce,2
eacadccc,5
eacadcce,1
eacaddac,32
eacaddad,2
eacaddae,3
eacaddbc,3
eacaddcc,7
eacaddcd,2
eacaeaad,13
eacaeaae,11
eacaeabd,2
eacaeacc,1
eacaeacd,6
eacaeace,3
eacaebac,3
eacaebad,35
eacaebae,6
eacaebbd,5
eacaebbe,1
eacaebcc,5
eacaebcd,7
eacaebce,1
eacaecad,5
eacaecbc,1
eacaecbd,3
eacaecbe,1
eacaecce,1
eacaedac,25
eacaedad,2
eacaedae,9
eacaedbc,6
eacaedbd,2
eacaedbe,3
eacaedcc,10
eacaedcd,8
eacaedce,1
eacbaacc,3
eacbaacd,3
eacbabcc,2
eacbabcd,3
eacbaccc,1
eacbadac,2
eacbadcc,1
eacbadcd,1
eacbadce,1
eacbbacd,1
eacbbace,2
eacbbbcc,3
eacbbbce,6
eacbbdac,2
eacbbdad,4
eacbbdbc,1
eacbbdce,1
eacbcacc,10
eacbcacd,2
eacbcace,4
eacbcbcc,15
eacbcbcd,3
eacbcbce,8
eacbcdac,9
eacbcdad,8
eacbcdae,3
eacbcdbc,3
eacbcdcc,2
eacbcdcd,1
eacbcdce,3
eacbdacc,11
eacbdacd,6
eacbdace,4
eacbdbcc,16
eacbdbcd,12
eacbdbce,13
eacbdccc,1
eacbdccd,3
eacbdcce,1
eacbddac,21
eacbddad,2
eacbddae,8
eacbddbc,3
eacbddcc,7
eacbddcd,3
eacbddce,2
eacbeaad,7
eacbeaae,10
eacbeabd,2
eacbeacc,1
eacbeacd,10
eacbeace,4
eacbebac,1
eacbebad,25
eacbebae,15
eacbebbd,4
eacbebbe,2
eacbebcc,6
eacbebcd,10
eacbebce,9
eacbecad,3
eacbecae,2
eacbecbd,5
eacbecbe,1
eacbeccc,3
eacbeccd,4
eacbecce,2
eacbedac,38
eacbedad,9
eacbedae,26
eacbedbc,4
eacbedbe,3
eacbedcc,12
eacbedcd,12
eacbedce,3
eaccaace,1
eaccabce,2
eaccadae,2
eaccadbe,1
eaccadce,1
eaccbace,1
eaccbbce,3
eacccace,6
eacccbce,10
eaccccce,1
eacccdae,7
eacccdbe,3
eacccdce,4
eaccdace,6
eaccdbce,15
eaccdcce,1
eaccddae,55
eaccddbe,10
eaccddce,6
eacceaae,12
eacceace,9
eaccebae,11
eaccebbe,6
eaccebce,14
eaccecae,3
eaccecce,3
eaccedae,49
eaccedbe,13
eaccedce,15
eacdaace,1
eacdabce,6
eacdadae,7
eacdadbe,1
eacdadce,2
eacdbace,1
eacdbbce,13
eacdbcce,1
eacdbdae,6
eacdbdce,1
eacdcace,11
eacdcbce,31
eacdccce,4
eacdcdae,27
eacdcdce,2
eacddace,12
eacddbce,22
eacddcce,9
eacdddae,9
eacdddbe,2
eacdddce,18
eacdeaae,12
eacdeace,10
eacdebae,57
eacdebbe,10
eacdebce,11
eacdecae,8
eacdecbe,4
eacdecce,3
eacdedae,30
eacdedbe,2
eacdedce,8
eadaaaac,7
eadaaaad,1
eadaaabc,1
eadaaabd,1
eadaaacc,6
eadaaacd,135
eadaaace,2
eadaabac,30
eadaabad,1
eadaabbc,14
eadaabbd,1
eadaabcc,33
eadaabcd,156
eadaabce,3
eadaacac,11
eadaacbc,21
eadaacbd,2
eadaaccc,9
eadaaccd,14
eadaadac,199
eadaadad,9
eadaadbc,62
eadaadbd,3
eadaadcc,41
eadaadcd,1
eadaadce,1
eadabaac,4
eadabaad,3
eadababc,3
eadababd,1
eadabacc,8
eadabacd,29
eadabbac,20
eadabbad,2
eadabbbc,10
eadabbbd,2
eadabbcc,23
eadabbcd,54
eadabbce,5
eadabcac,2
eadabcad,1
eadabcbc,11
eadabcbd,5
eadabccc,10
eadabccd,6
eadabcce,2
eadabdac,138
eadabdad,14
eadabdae,9
eadabdbc,25
eadabdbd,9
eadabdbe,1
eadabdcc,33
eadabdcd,4
eadabdce,1
eadacaac,7
eadacaad,30
eadacabc,1
eadacabd,1
eadacacc,12
eadacacd,15
eadacace,8
eadacbac,25
eadacbad,23
eadacbbc,6
eadacbbd,4
eadacbbe,1
eadacbcc,49
eadacbcd,24
eadacbce,13
eadaccac,6
eadaccad,3
eadaccbc,7
eadacccc,13
eadacccd,6
eadaccce,5
eadacdac,108
eadacdad,40
eadacdae,94
eadacdbc,13
eadacdbd,13
eadacdbe,6
eadacdcc,36
eadacdcd,8
eadadaac,3
eadadaad,83
eadadaae,6
eadadabc,1
eadadabd,2
eadadacc,6
eadadacd,3
eadadace,4
eadadbac,14
eadadbad,53
eadadbae,10
eadadbbc,4
eadadbbd,3
eadadbcc,20
eadadbcd,3
eadadbce,2
eadadcbc,3
eadadcbd,5
eadadccc,9
eadadccd,1
eadadcce,2
eadaddac,30
eadaddad,4
eadaddae,85
eadaddbc,7
eadaddbd,2
eadaddbe,3
eadaddcc,37
eadaddcd,8
eadaddce,2
eadaeaac,61
eadaeaad,19
eadaeaae,3
eadaeabc,10
eadaeabd,1
eadaeacc,25
eadaeacd,7
eadaeace,229
eadaebac,146
eadaebad,30
eadaebae,6
eadaebbc,71
eadaebbd,4
eadaebcc,93
eadaebcd,18
eadaebce,323
eadaecac,48
eadaecad,5
eadaecbc,35
eadaecbd,6
eadaecbe,1
eadaeccc,42
eadaeccd,11
eadaecce,21
eadaedac,57
eadaedad,22
eadaedae,14
eadaedbc,15
eadaedbd,8
eadaedbe,1
eadaedcc,81
eadaedcd,3
eadaedce,4
eadbaaad,2
eadbaabd,2
eadbaacc,1
eadbaacd,1
eadbabad,6
eadbabbc,2
eadbabbd,5
eadbabcc,2
eadbabcd,6
eadbabce,2
eadbacac,2
eadbacad,3
eadbacbc,1
eadbacbd,3
eadbaccc,1
eadbacce,1
eadbadac,16
eadbadad,2
eadbadae,117
eadbadbc,5
eadbadbd,1
eadbadbe,46
eadbadcc,2
eadbadcd,6
eadbadce,8
eadbbaad,3
eadbbaae,1
eadbbabe,1
eadbbacc,1
eadbbacd,2
eadbbace,2
eadbbbac,1
eadbbbad,5
eadbbbae,2
eadbbbbd,3
eadbbbcc,4
eadbbbcd,4
eadbbbce,4
eadbbcac,2
eadbbcad,1
eadbbcbc,3
eadbbcbe,1
eadbbccc,1
eadbbcce,5
eadbbdac,9
eadbbdad,4
eadbbdae,87
eadbbdbd,2
eadbbdbe,23
eadbbdcc,3
eadbbdcd,8
eadbbdce,1
eadbcaad,14
eadbcaae,4
eadbcacc,1
eadbcacd,5
eadbcbac,7
eadbcbad,10
eadbcbae,2
eadbcbbc,3
eadbcbbd,3
eadbcbbe,5
eadbcbcc,3
eadbcbcd,2
eadbcbce,13
eadbccac,2
eadbccad,2
eadbccae,1
eadbccbc,3
eadbcccc,3
eadbccce,4
eadbcdac,17
eadbcdad,4
eadbcdae,80
eadbcdbd,1
eadbcdbe,16
eadbcdcc,5
eadbcdcd,11
eadbcdce,6
eadbdaac,1
eadbdaad,28
eadbdaae,7
eadbdabc,1
eadbdabd,2
eadbdabe,2
eadbdacc,3
eadbdace,1
eadbdbac,6
eadbdbad,20
eadbdbae,15
eadbdbbc,3
eadbdbbd,4
eadbdbbe,6
eadbdbcc,12
eadbdbcd,4
eadbdbce,14
eadbdcac,3
eadbdcad,1
eadbdcae,3
eadbdcbd,1
eadbdcbe,1
eadbdccc,4
eadbdccd,2
eadbdcce,2
eadbddac,19
eadbddad,1
eadbddae,55
eadbddbc,12
eadbddbe,10
eadbddcc,30
eadbddcd,5
eadbddce,61
eadbeaac,43
eadbeaad,13
eadbeaae,8
eadbeabc,3
eadbeabd,4
eadbeacc,3
eadbeacd,3
eadbeace,189
eadbebac,76
eadbebad,30
eadbebae,16
eadbebbc,18
eadbebbd,7
eadbebbe,8
eadbebcc,18
eadbebcd,11
eadbebce,217
eadbecac,7
eadbecad,5
eadbecbc,4
eadbecbd,2
eadbeccc,7
eadbeccd,3
eadbecce,34
eadbedac,12
eadbedad,4
eadbedae,23
eadbedbc,2
eadbedbe,4
eadbedcc,111
eadbedcd,5
eadbedce,200
eadcaaae,12
eadcaabe,3
eadcaace,104
eadcabae,20
eadcabbe,10
eadcabce,154
eadcacae,14
eadcacbe,8
eadcacce,29
eadcadae,13
eadcadbe,12
eadcadce,15
eadcbaae,5
eadcbace,15
eadcbbae,11
eadcbbbe,6
eadcbbce,90
eadcbcae,8
eadcbcbe,5
eadcbcce,13
eadcbdae,12
eadcbdbe,7
eadcbdce,18
eadccaae,1
eadccabe,2
eadccace,14
eadccbae,15
eadccbbe,12
eadccbce,59
eadcccae,4
eadcccbe,8
eadcccce,13
eadccdae,8
eadccdbe,8
eadccdce,29
eadcdace,6
eadcdbae,5
eadcdbbe,8
eadcdbce,14
eadcdcae,1
eadcdcbe,4
eadcdcce,5
eadcddae,11
eadcddbe,1
eadcddce,19
eadceaae,65
eadceabe,9
eadceace,14
eadcebae,114
eadcebbe,73
eadcebce,38
eadcecae,44
eadcecbe,43
eadcecce,3
eadcedae,66
eadcedbe,19
eadcedce,9
eaddaaae,7
eaddaace,65
eaddabae,4
eaddabbe,11
eaddabce,38
eaddacae,2
eaddacbe,3
eaddacce,1
eaddadae,65
eaddadbe,3
eaddadce,13
eaddbaae,4
eaddbace,8
eaddbbae,12
eaddbbbe,5
eaddbbce,11
eaddbcbe,1
eaddbcce,3
eaddbdae,110
eaddbdbe,4
eaddbdce,13
eaddcaae,49
eaddcabe,1
eaddcace,10
eaddcbae,30
eaddcbbe,6
eaddcbce,8
eaddccae,5
eaddccbe,1
eaddccce,1
eaddcdae,207
eaddcdbe,15
eaddcdce,13
eadddaae,87
eadddabe,4
eadddace,2
eadddbae,85
eadddbbe,6
eadddbce,2
eadddcae,6
eadddcbe,3
eaddddae,130
eaddddbe,10
eaddddce,5
eaddeaae,78
eaddeabe,6
eaddeace,72
eaddebae,109
eaddebbe,8
eaddebce,240
eaddecae,8
eaddecbe,5
eaddecce,30
eaddedae,20
eaddedbe,2
eaddedce,4
ebaaaacc,34
ebaaaacd,5
ebaaabcc,90
ebaaabcd,18
ebaaabce,3
ebaaaccc,15
ebaaaccd,10
ebaaacce,2
ebaaadac,62
ebaaadad,1
ebaaadbc,27
ebaaadcc,29
ebaaadcd,24
ebaaadce,34
ebaabacc,4
ebaabacd,5
ebaabbcc,46
ebaabbcd,9
ebaabbce,8
ebaabccc,11
ebaabccd,7
ebaabcce,6
ebaabdac,51
ebaabdad,3
ebaabdbc,13
ebaabdbd,1
ebaabdcc,8
ebaabdcd,2
ebaabdce,9
ebaacacc,10
ebaacacd,4
ebaacace,6
ebaacbcc,35
ebaacbcd,6
ebaacbce,13
ebaacccc,10
ebaacccd,4
ebaaccce,8
ebaacdac,26
ebaacdad,10
ebaacdbc,24
ebaacdbd,3
ebaacdcc,10
ebaacdcd,2
ebaacdce,5
ebaadacc,10
ebaadacd,1
ebaadace,1
ebaadbcc,28
ebaadbcd,6
ebaadbce,5
ebaadccc,4
ebaadccd,3
ebaadcce,5
ebaaddac,12
ebaaddad,3
ebaaddae,1
ebaaddbc,5
ebaaddbd,2
ebaaddcc,14
ebaaddcd,7
ebaaddce,1
ebaaeaac,14
ebaaeaad,19
ebaaeaae,19
ebaaeabc,4
ebaaeabd,1
ebaaeacc,21
ebaaeacd,26
ebaaeace,12
ebaaebac,45
ebaaebad,45
ebaaebae,39
ebaaebbc,27
ebaaebbd,17
ebaaebbe,4
ebaaebcc,67
ebaaebcd,19
ebaaebce,12
ebaaecac,11
ebaaecad,10
ebaaecbc,23
ebaaecbd,6
ebaaecbe,1
ebaaeccc,21
ebaaeccd,6
ebaaecce,1
ebaaedac,75
ebaaedad,25
ebaaedae,30
ebaaedbc,54
ebaaedbd,15
ebaaedbe,15
ebaaedcc,127
ebaaedcd,52
ebaaedce,9
ebabaacc,1
ebabaace,9
ebababcc,2
ebababcd,1
ebababce,11
ebabacce,3
ebabadac,1
ebabadae,2
ebabadbc,1
ebabadbe,2
ebabadcc,1
ebabadcd,21
ebabadce,7
ebabbacd,1
ebabbbcc,2
ebabbbcd,1
ebabbbce,2
ebabbcce,1
ebabbdac,2
ebabbdae,2
ebabbdbe,2
ebabbdcc,2
ebabbdcd,5
ebabbdce,6
ebabcacc,1
ebabcacd,2
ebabcace,1
ebabcbcc,6
ebabcbcd,6
ebabcbce,8
ebabccce,3
ebabcdac,1
ebabcdad,1
ebabcdae,6
ebabcdbc,3
ebabcdcc,1
ebabcdcd,4
ebabcdce,7
ebabdacc,6
ebabdacd,2
ebabdace,1
ebabdbcc,4
ebabdbcd,2
ebabdbce,6
ebabdcce,3
ebabddac,2
ebabddae,2
ebabddbc,1
ebabddcc,4
ebabddcd,2
ebabddce,3
ebabeaae,5
ebabeabd,1
ebabeabe,1
ebabeacd,2
ebabeace,17
ebabebac,3
ebabebad,3
ebabebae,4
ebabebbd,3
ebabebbe,2
ebabebcc,3
ebabebcd,4
ebabebce,45
ebabecad,1
ebabecae,2
ebabecbc,1
ebabecbd,1
ebabecbe,1
ebabeccd,3
ebabecce,6
ebabedac,4
ebabedad,1
ebabedae,8
ebabedbc,3
ebabedbd,2
ebabedbe,2
ebabedcc,5
ebabedcd,15
ebabedce,13
ebacaace,14
ebacabce,36
ebacacce,9
ebacadae,12
ebacadbe,9
ebacadce,3
ebacbace,12
ebacbbce,31
ebacbcce,8
ebacbdae,6
ebacbdbe,3
ebacbdce,3
ebaccace,7
ebaccbce,22
ebacccce,12
ebaccdae,13
ebaccdbe,6
ebacdace,2
ebacdbce,14
ebacdcce,2
ebacddae,6
ebacddbe,5
ebacddce,7
ebaceaae,23
ebaceabe,1
ebaceace,9
ebacebae,63
ebacebbe,37
ebacebce,42
ebacecae,19
ebacecbe,27
ebacecce,14
ebacedae,94
ebacedbe,60
ebacedce,165
ebadaace,8
ebadabce,42
ebadacce,15
ebadadae,38
ebadadbe,24
ebadadce,70
ebadbace,6
ebadbbce,37
ebadbcce,13
ebadbdae,22
ebadbdbe,9
ebadbdce,20
ebadcace,14
ebadcbce,33
ebadccce,15
ebadcdae,22
ebadcdbe,5
ebadcdce,8
ebaddace,8
ebaddbce,17
ebaddcce,3
ebadddae,3
ebadddbe,1
ebadddce,9
ebadeaae,32
ebadeabe,1
ebadeace,26
ebadebae,43
ebadebbe,8
ebadebce,28
ebadecae,8
ebadecbe,13
ebadecce,6
ebadedae,55
ebadedbe,14
ebadedce,11
ebbaaacc,24
ebbaaacd,11
ebbaaace,1
ebbaabcc,61
ebbaabcd,27
ebbaabce,6
ebbaaccc,21
ebbaaccd,6
ebbaacce,2
ebbaadac,96
ebbaadad,2
ebbaadbc,52
ebbaadcc,29
ebbaadcd,16
ebbaadce,36
ebbabacc,24
ebbabacd,10
ebbabace,5
ebbabbcc,60
ebbabbcd,24
ebbabbce,25
ebbabccc,16
ebbabccd,2
ebbabcce,11
ebbabdac,55
ebbabdad,11
ebbabdbc,17
ebbabdbd,1
ebbabdcc,22
ebbabdcd,2
ebbabdce,9
ebbacacc,43
ebbacacd,4
ebbacace,13
ebbacbcc,106
ebbacbcd,25
ebbacbce,57
ebbacccc,23
ebbacccd,6
ebbaccce,22
ebbacdac,54
ebbacdad,32
ebbacdae,9
ebbacdbc,32
ebbacdbd,6
ebbacdbe,2
ebbacdcc,50
ebbacdcd,3
ebbacdce,7
ebbadacc,16
ebbadacd,4
ebbadace,5
ebbadbcc,93
ebbadbcd,30
ebbadbce,19
ebbadccc,41
ebbadccd,7
ebbadcce,7
ebbaddac,36
ebbaddad,10
ebbaddae,9
ebbaddbc,20
ebbaddbd,9
ebbaddbe,3
ebbaddcc,51
ebbaddcd,11
ebbaddce,3
ebbaeaac,14
ebbaeaad,53
ebbaeaae,53
ebbaeabc,5
ebbaeabd,6
ebbaeabe,1
ebbaeacc,24
ebbaeacd,46
ebbaeace,24
ebbaebac,43
ebbaebad,106
ebbaebae,47
ebbaebbc,20
ebbaebbd,50
ebbaebbe,9
ebbaebcc,100
ebbaebcd,36
ebbaebce,26
ebbaecac,9
ebbaecad,26
ebbaecae,11
ebbaecbc,18
ebbaecbd,24
ebbaecbe,10
ebbaeccc,21
ebbaeccd,25
ebbaecce,7
ebbaedac,85
ebbaedad,45
ebbaedae,98
ebbaedbc,81
ebbaedbd,35
ebbaedbe,32
ebbaedcc,163
ebbaedcd,112
ebbaedce,20
ebbbaacc,2
ebbbaacd,1
ebbbaace,2
ebbbabcc,9
ebbbabcd,5
ebbbabce,6
ebbbacce,3
ebbbadac,7
ebbbadae,12
ebbbadbc,1
ebbbadbe,2
ebbbadcc,2
ebbbadcd,19
ebbbadce,8
ebbbbacc,2
ebbbbacd,2
ebbbbace,1
ebbbbbcc,5
ebbbbbcd,6
ebbbbbce,3
ebbbbccc,2
ebbbbcce,3
ebbbbdac,5
ebbbbdae,7
ebbbbdbc,1
ebbbbdbd,1
ebbbbdbe,1
ebbbbdcc,2
ebbbbdcd,4
ebbbbdce,9
ebbbcacc,8
ebbbcacd,5
ebbbcace,2
ebbbcbcc,27
ebbbcbcd,25
ebbbcbce,23
ebbbcccc,7
ebbbcccd,2
ebbbccce,6
ebbbcdac,11
ebbbcdad,7
ebbbcdae,8
ebbbcdbc,6
ebbbcdbd,1
ebbbcdbe,1
ebbbcdcc,6
ebbbcdcd,1
ebbbcdce,18
ebbbdacc,7
ebbbdacd,11
ebbbdace,11
ebbbdbcc,27
ebbbdbcd,29
ebbbdbce,53
ebbbdccc,13
ebbbdccd,6
ebbbdcce,8
ebbbddac,16
ebbbddad,1
ebbbddae,8
ebbbddbc,6
ebbbddbd,1
ebbbddbe,6
ebbbddcc,24
ebbbddcd,13
ebbbddce,23
ebbbeaac,3
ebbbeaad,10
ebbbeaae,12
ebbbeabe,1
ebbbeacc,7
ebbbeacd,3
ebbbeace,19
ebbbebac,4
ebbbebad,55
ebbbebae,30
ebbbebbc,1
ebbbebbd,17
ebbbebbe,10
ebbbebcc,18
ebbbebcd,24
ebbbebce,66
ebbbecac,1
ebbbecad,6
ebbbecae,9
ebbbecbc,2
ebbbecbd,1
ebbbecbe,3
ebbbeccc,2
ebbbeccd,5
ebbbecce,11
ebbbedac,20
ebbbedad,6
ebbbedae,79
ebbbedbc,17
ebbbedbd,15
ebbbedbe,23
ebbbedcc,31
ebbbedcd,59
ebbbedce,37
ebbcaace,13
ebbcabce,52
ebbcacce,10
ebbcadae,19
ebbcadbe,13
ebbcadce,3
ebbcbace,11
ebbcbbce,36
ebbcbcce,9
ebbcbdae,8
ebbcbdbe,11
ebbcbdce,5
ebbccace,8
ebbccbce,76
ebbcccce,26
ebbccdae,19
ebbccdbe,19
ebbccdce,18
ebbcdace,24
ebbcdbce,74
ebbcdcce,19
ebbcddae,29
ebbcddbe,21
ebbcddce,36
ebbceaae,19
ebbceabe,6
ebbceace,22
ebbcebae,105
ebbcebbe,51
ebbcebce,103
ebbcecae,36
ebbcecbe,25
ebbcecce,35
ebbcedae,149
ebbcedbe,110
ebbcedce,193
ebbdaace,19
ebbdabce,48
ebbdacce,18
ebbdadae,44
ebbdadbe,17
ebbdadce,54
ebbdbace,18
ebbdbbce,61
ebbdbcce,22
ebbdbdae,56
ebbdbdbe,8
ebbdbdce,15
ebbdcace,37
ebbdcbce,96
ebbdccce,45
ebbdcdae,74
ebbdcdbe,11
ebbdcdce,17
ebbddace,25
ebbddbce,68
ebbddcce,26
ebbdddae,22
ebbdddbe,6
ebbdddce,38
ebbdeaae,57
ebbdeabe,8
ebbdeace,79
ebbdebae,81
ebbdebbe,42
ebbdebce,74
ebbdecae,11
ebbdecbe,31
ebbdecce,17
ebbdedae,174
ebbdedbe,44
ebbdedce,31
ebcaaacc,1
ebcaabcc,3
ebcaabcd,3
ebcaaccc,2
ebcaadac,2
ebcabacc,1
ebcabbcc,5
ebcabbce,5
ebcabccc,1
ebcabcce,1
ebcabdac,3
ebcabdbc,2
ebcabdcc,2
ebcacacc,4
ebcacbcc,9
ebcacbcd,2
ebcacbce,5
ebcacccc,4
ebcacccd,1
ebcaccce,2
ebcacdac,10
ebcacdad,7
ebcacdae,2
ebcacdbc,7
ebcacdcc,6
ebcacdcd,1
ebcadacc,5
ebcadacd,1
ebcadbcc,25
ebcadbcd,7
ebcadbce,6
ebcadccc,9
ebcadccd,2
ebcadcce,1
ebcaddac,5
ebcaddad,1
ebcaddae,1
ebcaddbc,13
ebcaddbd,1
ebcaddbe,1
ebcaddcc,8
ebcaddcd,4
ebcaeaad,8
ebcaeaae,2
ebcaeabd,1
ebcaeacc,2
ebcaeacd,5
ebcaeace,3
ebcaebac,3
ebcaebad,17
ebcaebae,7
ebcaebbd,4
ebcaebbe,3
ebcaebcc,7
ebcaebcd,17
ebcaecac,1
ebcaecae,1
ebcaecbe,1
ebcaeccc,2
ebcaeccd,7
ebcaecce,3
ebcaedac,15
ebcaedad,7
ebcaedae,41
ebcaedbc,12
ebcaedbd,5
ebcaedbe,5
ebcaedcc,24
ebcaedcd,19
ebcaedce,5
ebcbabcc,1
ebcbabcd,2
ebcbabce,1
ebcbadac,2
ebcbadcc,1
ebcbadce,1
ebcbbacc,1
ebcbbbcc,5
ebcbbbcd,2
ebcbbbce,1
ebcbbccc,1
ebcbbdac,3
ebcbbdcc,2
ebcbbdcd,1
ebcbbdce,1
ebcbcacc,4
ebcbcacd,3
ebcbcbcc,12
ebcbcbcd,6
ebcbcbce,10
ebcbcccc,5
ebcbcccd,1
ebcbccce,7
ebcbcdac,5
ebcbcdad,2
ebcbcdae,2
ebcbcdbc,2
ebcbcdbd,3
ebcbcdbe,1
ebcbcdcc,9
ebcbcdcd,1
ebcbcdce,6
ebcbdacc,7
ebcbdacd,3
ebcbdace,4
ebcbdbcc,26
ebcbdbcd,19
ebcbdbce,25
ebcbdccc,5
ebcbdccd,4
ebcbdcce,6
ebcbddac,8
ebcbddae,8
ebcbddbc,11
ebcbddbd,3
ebcbddbe,2
ebcbddcc,15
ebcbddcd,12
ebcbddce,8
ebcbeaad,5
ebcbeaae,6
ebcbeabd,1
ebcbeabe,3
ebcbeacc,3
ebcbeacd,6
ebcbeace,7
ebcbebad,15
ebcbebae,10
ebcbebbc,1
ebcbebbd,3
ebcbebbe,6
ebcbebcc,8
ebcbebcd,20
ebcbebce,21
ebcbecac,1
ebcbecad,7
ebcbecae,3
ebcbecbd,2
ebcbecbe,3
ebcbeccc,3
ebcbeccd,9
ebcbecce,4
ebcbedac,22
ebcbedad,10
ebcbedae,98
ebcbedbc,4
ebcbedbd,7
ebcbedbe,8
ebcbedcc,18
ebcbedcd,30
ebcbedce,15
ebccaace,1
ebccabce,2
ebccbbce,4
ebccbcce,2
ebccbdae,1
ebccbdbe,3
ebcccbce,9
ebccccce,6
ebcccdae,5
ebcccdbe,5
ebcccdce,6
ebccdace,4
ebccdbce,35
ebccdcce,11
ebccddae,15
ebccddbe,4
ebccddce,25
ebcceaae,4
ebcceabe,1
ebcceace,11
ebccebae,16
ebccebbe,8
ebccebce,36
ebccecae,5
ebccecbe,3
ebccecce,7
ebccedae,47
ebccedbe,26
ebccedce,30
ebcdabce,2
ebcdacce,2
ebcdadae,4
ebcdadbe,2
ebcdadce,2
ebcdbace,2
ebcdbbce,11
ebcdbdae,5
ebcdcace,4
ebcdcbce,14
ebcdccce,2
ebcdcdae,7
ebcdcdbe,1
ebcdcdce,11
ebcddace,6
ebcddbce,19
ebcddcce,9
ebcdddae,6
ebcdddbe,8
ebcdddce,14
ebcdeaae,5
ebcdeabe,1
ebcdeace,15
ebcdebae,19
ebcdebbe,5
ebcdebce,23
ebcdecae,6
ebcdecbe,13
ebcdecce,2
ebcdedae,118
ebcdedbe,7
ebcdedce,22
ebdaaaac,23
ebdaaabc,5
ebdaaacc,8
ebdaaacd,79
ebdaaace,1
ebdaabac,83
ebdaabad,3
ebdaabae,1
ebdaabbc,57
ebdaabbd,6
ebdaabcc,55
