string,count
ebebabcadabddcd,1
ebebabcadbaddad,2
ebebabcadbbddad,1
ebebabcaebaddad,1
ebebabcaebbddad,2
ebebabcbbabdbaa,1
ebebabcbbbadaaa,1
ebebabcbbbadbaa,1
ebebabcbcaadcab,1
ebebabcbcabdbba,1
ebebabcbcaddcac,1
ebebabcbcbadbac,1
ebebabcbcbddbba,1
ebebabcbdaadcad,1
ebebabcbdaaddad,3
ebebabcbdabdbcb,1
ebebabcbdbbddad,1
ebebabcbdbbddbc,1
ebebabcbdbcddbd,1
ebebabcbeaadbcd,1
ebebabcbeaaddbd,1
ebebabcbeabdabd,1
ebebabcbeabddad,1
ebebabcbebbdbaa,1
ebebabcbebbdbcb,1
ebebabcbebbddbd,1
ebebabcbebddbab,1
ebebabccbacdcab,1
ebebabccbbbdbaa,1
ebebabccbbcdbab,1
ebebabcccacdbab,1
ebebabccdaaddad,1
ebebabccdabdcbd,1
ebebabccdadddbc,1
ebebabccdbaddbd,1
ebebabccdbcdbba,1
ebebabccebadcbc,1
ebebabccebbddad,1
ebebabccecadcbb,1
ebebabccecaddbd,1
ebebabcdbbadaba,1
ebebabcdcaadbca,2
ebebabcdcabdbaa,1
ebebabcdcacdbab,1
ebebabcdcacddac,1
ebebabcdcaddaca,1
ebebabcdcaddbcb,1
ebebabcdcaedaca,2
ebebabcdcaedbca,1
ebebabcdcbadaca,1
ebebabcdcbadbca,1
ebebabcdcbbdbca,1
ebebabcdcbbdbcb,1
ebebabcddaadaca,1
ebebabcddaadbca,2
ebebabcddaadbcb,1
ebebabcddaadbcc,2
ebebabcddabdbcc,1
ebebabcddaddaca,1
ebebabcddaedaca,3
ebebabcddaedbca,1
ebebabcddaedbcb,1
ebebabcddaedccb,1
ebebabcddaeddcd,1
ebebabcddbadbca,1
ebebabcddbaddcb,1
ebebabcddbbdaca,1
ebebabcddbbdbca,2
ebebabcddbbdbcb,3
ebebabcddbbdcca,1
ebebabcddbbdccb,1
ebebabcddbcddcb,1
ebebabcddbedbca,2
ebebabcddbedbcb,2
ebebabcdddadbcb,1
ebebabcdddadccb,1
ebebabcdeaadacd,1
ebebabcdeaadbcd,1
ebebabcdeabdbcc,1
ebebabcdeabddcd,1
ebebabcdebadbcb,1
ebebabcdebbdacd,1
ebebabcdebbdbcd,1
ebebabcdecbdbcd,1
ebebacaaeacddbd,1
ebebacaaedbdbbd,1
ebebacaaedbddbd,1
ebebacbacbddbaa,1
ebebacbacbedbab,1
ebebacbadbedbac,1
ebebacbaebcdbcd,1
ebebacbbcaedbaa,1
ebebacbbebbddad,1
ebebacbcebaddbd,1
ebebacbcebbddbd,1
ebebacbcebddbcd,1
ebebacbddbbcbcb,1
ebebacbdeacddbd,1
ebebacbdeaddcbd,1
ebebacbdebbdccb,1
ebebaccaebaddad,1
ebebaccbcaddcac,1
ebebaccbdaaddad,1
ebebaccbdbdddad,1
ebebaccbeabdbca,1
ebebacccdacdcbd,1
ebebacccdbcdcbc,1
ebebaccceacdcbd,1
ebebaccddaadaca,1
ebebaccddaadbca,1
ebebaccddabddcc,1
ebebaccddaedccc,1
ebebaccddbbdbca,1
ebebaccdeabdbcd,1
ebebaccdebbdbcb,1
ebebaccdebeddbd,1
ebebadaaeabdaaa,1
ebebadaaeacdbaa,1
ebebadaaebbdbaa,1
ebebadaaebbdbab,1
ebebadabcaddaaa,1
ebebadabeaadaaa,1
ebebadabeabdaaa,1
ebebadabeacdbad,1
ebebadabebbdbaa,1
ebebadabebcdbaa,1
ebebadabebcdbcd,1
ebebadabebcddbb,1
ebebadabebddbab,1
ebebadacebbdbaa,1
ebebadadeaaddcd,1
ebebadadeabcacd,1
ebebadadebadbcd,1
ebebadadebbdbaa,1
ebebadadedadacd,1
ebebadadedbdbcd,1
ebebadadedcdbcd,1
ebebadbaeaadbaa,2
ebebadbaeaadcab,1
ebebadbaeabdbab,1
ebebadbaeacdbbb,1
ebebadbaebadbaa,1
ebebadbaebbdbab,1
ebebadbaebbddad,1
ebebadbaebcdbab,1
ebebadbaedacbad,1
ebebadbbeaadaaa,1
ebebadbbebadbaa,1
ebebadbbebadbab,1
ebebadbbebadbcb,1
ebebadbbebaddad,1
ebebadbbebbdbaa,1
ebebadbbebbdbbb,1
ebebadbbebcdbaa,1
ebebadbbebddabc,1
ebebadbbecadbad,1
ebebadbbecaddbb,1
ebebadbcebadbaa,1
ebebadbcebbdbbb,1
ebebadbcebcdbbb,1
ebebadbceccdbab,1
ebebadcacabdbab,1
ebebadcaeaadaad,1
ebebadcaeaadaca,1
ebebadcaeabdaaa,1
ebebadcaeabdacb,1
ebebadcaeabdbaa,1
ebebadcaeabdbad,1
ebebadcaeabdbca,1
ebebadcaeabdbcb,1
ebebadcaebadaaa,2
ebebadcaebadbaa,2
ebebadcaebadbba,1
ebebadcaebbdbaa,2
ebebadcaebbdbca,3
ebebadcaebbdcbd,1
ebebadcaebbddaa,1
ebebadcaebcdaca,1
ebebadcaebcdbad,1
ebebadcaebcdbbd,1
ebebadcaedadaaa,1
ebebadcbcabdcac,1
ebebadcbeaadaca,1
ebebadcbeaadbaa,1
ebebadcbeaadbab,1
ebebadcbeaadbad,1
ebebadcbeaadbba,2
ebebadcbeaadbbb,1
ebebadcbeaadbbd,1
ebebadcbeaadbcb,1
ebebadcbeabdaad,1
ebebadcbeabdbaa,1
ebebadcbeabdbad,4
ebebadcbeabdbba,1
ebebadcbeabdbcb,1
ebebadcbeabddcb,1
ebebadcbeacdaaa,1
ebebadcbebadbab,3
ebebadcbebadbad,1
ebebadcbebbdaaa,1
ebebadcbebbdaac,1
ebebadcbebbdaca,3
ebebadcbebbdbba,1
ebebadcbebbdbca,1
ebebadcbebbdbcb,1
ebebadcbebbdcab,2
ebebadcbebbdccb,1
ebebadcbebcdaca,1
ebebadcbebcdbca,2
ebebadcbebcdcbc,1
ebebadcbecbdbcb,1
ebebadcceaadabd,1
ebebadcceaadbbd,1
ebebadcceabdabd,1
ebebadccebaddba,1
ebebadccebbdbab,1
ebebadccebbdbad,1
ebebadccebbdcad,1
ebebadcddaadbca,1
ebebadcdeaadaba,1
ebebadcdeabdbca,1
ebebadcdeadddbd,1
ebebadcdebadbca,2
ebebadcdebbdaca,2
ebebadcdebbdbad,1
ebebadcdebbdbca,1
ebebadcdebbdbcc,1
ebebadcdebbdbcd,1
ebebadcdebcdaca,1
ebebadcdebcdbca,2
ebebadcdecbdbcb,1
ebebbaaaebbddab,1
ebebbaadcbadbba,1
ebebbabbebcdbcd,1
ebebbabcebbddad,1
ebebbabcedbdbad,1
ebebbabddaaddcd,1
ebebbabddabddcd,1
ebebbabddbedbca,1
ebebbabddccddcd,1
ebebbabdeabdbcd,1
ebebbabdededbcd,1
ebebbacacacdcab,1
ebebbacaddaddad,1
ebebbacbbdbdbaa,1
ebebbacbdabdacb,1
ebebbaccbbbdaba,1
ebebbaccbcedbba,1
ebebbacdcaddbca,1
ebebbacdcbbdbca,1
ebebbacddaaddcd,1
ebebbacddbedbca,1
ebebbacdeaadbcd,1
ebebbacdeacdccd,1
ebebbbaababdaaa,1
ebebbbaaeacdcbd,1
ebebbbaaeaeddad,1
ebebbbaaebbddbd,1
ebebbbaaedbdbab,1
ebebbbabbdddaaa,1
ebebbbabeabdbad,1
ebebbbabeabddad,2
ebebbbabebbdbad,1
ebebbbabebbddad,1
ebebbbabebddbbd,1
ebebbbabecbddad,1
ebebbbabededbcd,1
ebebbbaccabddba,1
ebebbbaceaadaad,1
ebebbbacebbdbba,1
ebebbbacebbdbcd,1
ebebbbacedbdbcd,1
ebebbbaddabddcd,1
ebebbbadeaadbad,1
ebebbbadeabdacb,1
ebebbbadeabdbcb,1
ebebbbadecedbcd,1
ebebbbadedbdccb,1
ebebbbbabbedaaa,1
ebebbbbabbedbaa,1
ebebbbbacbddbaa,1
ebebbbbadbbdbbb,1
ebebbbbadbedbad,2
ebebbbbadbeddad,1
ebebbbbaeaadbab,1
ebebbbbaeaadbbb,1
ebebbbbaeaadccd,1
ebebbbbaeaaddad,1
ebebbbbaebbdcab,1
ebebbbbaebbddad,1
ebebbbbaebcdbcd,1
ebebbbbaebcdccc,1
ebebbbbaebddbca,1
ebebbbbaebedbad,1
ebebbbbaedbdbab,1
ebebbbbaeddddad,1
ebebbbbbbbadcba,1
ebebbbbbcabdbaa,1
ebebbbbbcbbdbbb,1
ebebbbbbdbcddad,1
ebebbbbbdbeddbd,1
ebebbbbbeaadbab,1
ebebbbbbeaadbcd,1
ebebbbbbeaadcbb,1
ebebbbbbeaadcbd,1
ebebbbbbeaaddad,1
ebebbbbbeaaddbd,1
ebebbbbbeabdbaa,1
ebebbbbbeabdbad,1
ebebbbbbeabdbbd,1
ebebbbbbeaddbab,1
ebebbbbbebaddbd,1
ebebbbbbebaddcd,1
ebebbbbbebbcbad,1
ebebbbbbebbdaad,2
ebebbbbbebbdbad,1
ebebbbbbebbdcab,1
ebebbbbbebbddad,2
ebebbbbbebddbcd,1
ebebbbbbecbdbcb,1
ebebbbbbedaddad,1
ebebbbbbedbdbcd,1
ebebbbbbedbdcab,1
ebebbbbbedcdbaa,1
ebebbbbcdbedabd,1
ebebbbbceabdbbd,1
ebebbbbceabdcbb,1
ebebbbbcebbddad,1
ebebbbbcecbdcab,1
ebebbbbdcbbdbab,1
ebebbbbddaadbca,1
ebebbbbddaaddcd,1
ebebbbbddabdbca,1
ebebbbbddabdbcb,1
ebebbbbddabddcd,1
ebebbbbddbadaca,1
ebebbbbddbaddcd,4
ebebbbbddbbcbcb,1
ebebbbbddbbcccc,1
ebebbbbddbbdbca,4
ebebbbbddbbddcd,2
ebebbbbddbcdbca,1
ebebbbbddbddbca,1
ebebbbbddbddbcb,1
ebebbbbddbedbbd,1
ebebbbbddcbdbca,1
ebebbbbdddbdbcb,1
ebebbbbdeaadaca,1
ebebbbbdeaadbca,1
ebebbbbdeaaddca,1
ebebbbbdeaaddcd,2
ebebbbbdeabcccb,1
ebebbbbdeabdbcb,1
ebebbbbdeacddcd,1
ebebbbbdeaddaad,1
ebebbbbdebacdcd,1
ebebbbbdebadbab,1
ebebbbbdebaddcd,1
ebebbbbdebbcbcb,1
ebebbbbdebbdacb,1
ebebbbbdebbdbad,1
ebebbbbdebbdbca,1
ebebbbbdebbdbcd,2
ebebbbbdebbddbd,1
ebebbbbdebbddcd,1
ebebbbbdebcddcd,1
ebebbbbdedbdbca,2
ebebbbbdeddddcd,1
ebebbbcabaadbaa,1
ebebbbcacacdbba,1
ebebbbcacaedbaa,1
ebebbbcacbcdbaa,1
ebebbbcadabdaaa,1
ebebbbcadbadbbb,1
ebebbbcadbbddad,3
ebebbbcadccdbbc,1
ebebbbcaebbddca,1
ebebbbcaebddaad,1
ebebbbcaecbddbd,1
ebebbbcbbbbdaaa,2
ebebbbcbbbbdbaa,2
ebebbbcbbbcdaaa,1
ebebbbcbbbedaaa,1
ebebbbcbbcadaab,1
ebebbbcbbdbdaaa,1
ebebbbcbcaadbbb,2
ebebbbcbcabdcbc,1
ebebbbcbcbadcab,1
ebebbbcbcbbdbaa,1
ebebbbcbcbbdbba,1
ebebbbcbcbbdcab,2
ebebbbcbcbbdcbb,2
ebebbbcbcbbddaa,1
ebebbbcbcbddbbb,1
ebebbbcbcbddcab,1
ebebbbcbccddbab,1
ebebbbcbdacddbd,1
ebebbbcbdbbdaca,1
ebebbbcbdbbddad,1
ebebbbcbeaadbbd,1
ebebbbcbeabddad,1
ebebbbcbeacdabd,1
ebebbbcbebbdbad,1
ebebbbcbebbdbba,1
ebebbbcbebcdbcb,1
ebebbbcbebcdccb,1
ebebbbcbebddbad,1
ebebbbccbabdbaa,1
ebebbbcccaedaab,1
ebebbbccccbdcab,1
ebebbbccdbbddbc,1
ebebbbcceaaddbd,1
ebebbbcceacdbcb,1
ebebbbccebbdbcd,1
ebebbbccebcdccb,1
ebebbbccebddbbd,1
ebebbbcdbcbddaa,1
ebebbbcdcaadbca,1
ebebbbcdcabdbca,1
ebebbbcdcaedbba,1
ebebbbcdcbbdbca,1
ebebbbcdcbbddba,1
ebebbbcddaadbca,3
ebebbbcddaadbcb,2
ebebbbcddabdacb,1
ebebbbcddabdbab,1
ebebbbcddabdbca,1
ebebbbcddaddbca,1
ebebbbcddaedccc,1
ebebbbcddbadaca,1
ebebbbcddbadbcd,1
ebebbbcddbadccb,1
ebebbbcddbbdaca,1
ebebbbcddbbdbca,4
ebebbbcddbbdbcb,3
ebebbbcddbbdccb,1
ebebbbcddbbddad,2
ebebbbcddbcdbca,1
ebebbbcddbedaca,1
ebebbbcddbedbca,2
ebebbbcddbedbcc,1
ebebbbcdddcdbcb,1
ebebbbcdeaadccb,1
ebebbbcdeaaddca,1
ebebbbcdeabdccb,1
ebebbbcdebadbad,1
ebebbbcdebadbcd,1
ebebbbcdebbdbcd,1
ebebbbcdebcdbcd,1
ebebbcabeabdbab,1
ebebbcabeacddcd,1
ebebbcadeabdccd,1
ebebbcbacbbdbab,1
ebebbcbacbbdcac,1
ebebbcbaeaadccb,1
ebebbcbaeacdbcd,1
ebebbcbaebbdbcb,1
ebebbcbaebcdbcb,1
ebebbcbaebcdcac,1
ebebbcbaedadbaa,1
ebebbcbbdbedcab,1
ebebbcbbdceddad,1
ebebbcbbebbdabb,1
ebebbcbbebbdbcb,1
ebebbcbbebbddad,2
ebebbcbbebcdcbd,1
ebebbcbceaadbcb,1
ebebbcbceaddcbd,1
ebebbcbcebbdccd,1
ebebbcbcebedcbd,1
ebebbcbddaaddcd,1
ebebbcbddabdbcb,1
ebebbcbddacdbca,1
ebebbcbddaddbca,1
ebebbcbddbaddcd,1
ebebbcbdeabcbcb,1
ebebbcbdeabdcbb,1
ebebbcbdeabddcd,1
ebebbcbdeacddcd,1
ebebbcbdeadddbd,1
ebebbcbdeaeddbd,1
ebebbcbdebadbca,1
ebebbcbdebadbcd,1
ebebbcbdebbdcbd,1
ebebbcbdebbdccb,1
ebebbcbdebbdccc,1
ebebbcbdebbdccd,1
ebebbcbdebbddcd,2
ebebbcbdebcdbca,1
ebebbcbdebcdccb,1
ebebbcbdebdddcd,1
ebebbcbdebeddcd,1
ebebbcbdecbdbca,1
ebebbcbdedcdaaa,1
ebebbccacaadbaa,1
ebebbccacbadcab,1
ebebbccadabddad,1
ebebbccadbbdaad,1
ebebbccadbbdbab,1
ebebbccaebaddad,1
ebebbccaebbdbcb,1
ebebbccaecbdcaa,1
ebebbccbcbbdbaa,1
ebebbccbdadddbd,1
ebebbccbdbadcbc,1
ebebbccbdbbdcbb,1
ebebbccbdbbddad,2
ebebbccbdbbddbd,1
ebebbccbeaadcab,1
ebebbccbeabdbab,1
ebebbccbebcdccb,1
ebebbccccbbdcaa,1
ebebbcccdaadbba,1
ebebbcccdbadbbc,1
ebebbcccdbbddbd,1
ebebbccddaadbcb,1
ebebbccddaadccb,1
ebebbccddabdbbb,1
ebebbccddacdbcb,1
ebebbccddaedacb,1
ebebbccddaedbcb,1
ebebbccddaedccb,1
ebebbccddbadbcb,1
ebebbccddbaddad,1
ebebbccddbaddbd,1
ebebbccddbcdbca,1
ebebbccddbddbca,1
ebebbccdddedccc,1
ebebbccdeaadbcd,1
ebebbccdeacdaca,1
ebebbccdeacdbcd,1
ebebbccdebadbca,1
ebebbccdebadccd,1
ebebbccdebbdccc,1
ebebbccdebcddcc,1
ebebbccdebddcad,1
ebebbdaaeacdbbc,1
ebebbdaaedbddcd,1
ebebbdabebbdaba,1
ebebbdaceabdcbc,1
ebebbdadeaacccd,1
ebebbdadeabdbcd,1
ebebbdbaeaadbab,1
ebebbdbaeabdcac,1
ebebbdbaeacdcab,1
ebebbdbaeaeddad,1
ebebbdbbeabdbab,1
ebebbdbbeacdbab,1
ebebbdbbebacdad,1
ebebbdbbebadaab,1
ebebbdbbebadbab,1
ebebbdbbebaddab,1
ebebbdbbebbdbaa,2
ebebbdbbebbdbab,1
ebebbdbbebbdbbb,2
ebebbdbbebedbaa,1
ebebbdbbedaddad,1
ebebbdbceacdaaa,1
ebebbdbceacdcbd,1
ebebbdbcebddbab,1
ebebbdbcecbdbcd,1
ebebbdbddaadaca,1
ebebbdbdebaddcd,1
ebebbdbdebbdbba,1
ebebbdbdedbddcd,1
ebebbdcadaadbaa,1
ebebbdcadbaddad,1
ebebbdcadbbdcad,1
ebebbdcaeaadaaa,2
ebebbdcaeaadaad,1
ebebbdcaeaadbaa,1
ebebbdcaeaadbab,3
ebebbdcaeaadbcb,1
ebebbdcaeabdaaa,1
ebebbdcaeabdaca,1
ebebbdcaeabdacd,1
ebebbdcaeabdbad,1
ebebbdcaeabdbcd,1
ebebbdcaeabddad,1
ebebbdcaeacdbaa,1
ebebbdcaebadbbd,1
ebebbdcaebaddad,2
ebebbdcaebbdaad,1
ebebbdcaebbdaca,1
ebebbdcaebbdbca,1
ebebbdcaebcdbaa,1
ebebbdcaebcdbcc,1
ebebbdcaebcddbd,1
ebebbdcaedbdbaa,1
ebebbdcbdbaddca,1
ebebbdcbeaadbaa,1
ebebbdcbeaadbad,1
ebebbdcbeaadbbb,1
ebebbdcbeaaddca,1
ebebbdcbeabdaba,1
ebebbdcbeabdbaa,1
ebebbdcbeabdbab,1
ebebbdcbeabdbbb,1
ebebbdcbeabdcaa,1
ebebbdcbeabdcab,2
ebebbdcbeabdcad,1
ebebbdcbeabddbd,1
ebebbdcbeacdcbc,1
ebebbdcbeaddbbb,1
ebebbdcbebadabb,1
ebebbdcbebbdbaa,2
ebebbdcbebbdbab,1
ebebbdcbebbdbbb,1
ebebbdcbebbdbca,1
ebebbdcbebbdcbb,1
ebebbdcbebbddad,1
ebebbdcbebcddbc,1
ebebbdcbebddbbb,1
ebebbdcbecbdbaa,1
ebebbdcceaadbaa,1
ebebbdcceaddbaa,1
ebebbdcceaddbca,1
ebebbdccecbdbbb,1
ebebbdcddabdbca,1
ebebbdcdeabddbd,1
ebebbdcdeaddbcb,1
ebebbdcdeaddcbc,1
ebebbdcdebbdaca,2
ebebbdcdebbdbca,1
ebebbdcdebcdbcb,1
ebebbdcdebcdccc,1
ebebbdcdebdddad,1
ebebbdcdecaddcd,1
ebebbdcdecbdaca,1
ebebcaaaeabdbad,1
ebebcaabebbdbad,1
ebebcaacdbedbad,1
ebebcaaddabdbca,1
ebebcaadebedbca,1
ebebcabaeaadaad,1
ebebcabbddedbab,1
ebebcabbeabdbad,1
ebebcabbebbdacd,1
ebebcabbebbdbad,2
ebebcabbecbdbaa,1
ebebcabcebddbad,1
ebebcabddbadbca,1
ebebcabddbadcca,1
ebebcabdeabdbca,1
ebebcacbeaadbaa,1
ebebcacdcaadaca,1
ebebcacdcabdbca,1
ebebcacdcbbdbca,1
ebebcacddaadbcb,1
ebebcacdeaadccd,1
ebebcacdebbdbcd,2
ebebcacdebedbcd,1
ebebcacdecbdccd,1
ebebcbaaeabdaad,1
ebebcbaaeabdbad,1
ebebcbaaeacdcad,1
ebebcbaaebbdbad,1
ebebcbaaebbddad,1
ebebcbaaebddbad,2
ebebcbabeaadaad,1
ebebcbabeaaddaa,1
ebebcbabeabdbad,3
ebebcbabeabdcbd,1
ebebcbabeacddbd,1
ebebcbabebadbad,1
ebebcbabebbdaad,1
ebebcbabebbdbad,1
ebebcbabebbdcad,1
ebebcbabebbddad,1
ebebcbabebbddbd,1
ebebcbaceaeddbd,1
ebebcbacebcddbd,1
ebebcbaddaeddca,1
ebebcbaddbedbca,1
ebebcbadddedaca,1
ebebcbadddedbca,1
ebebcbadebbdaad,1
ebebcbadebecbcd,1
ebebcbadebedccd,1
ebebcbadededbcd,1
ebebcbbaddedbad,1
ebebcbbaeaadbad,1
ebebcbbaeabdbad,1
ebebcbbaeabddad,1
ebebcbbaeacdbad,1
ebebcbbaeaddbad,2
ebebcbbaebbdbab,1
ebebcbbaebedccb,1
ebebcbbaedadaad,1
ebebcbbaedbdccc,1
ebebcbbbcaedbab,1
ebebcbbbdbedbbd,1
ebebcbbbeaadbcd,1
ebebcbbbeaadcbd,1
ebebcbbbeaaddad,1
ebebcbbbeabdaad,2
ebebcbbbebadaad,1
ebebcbbbebadabd,1
ebebcbbbebadbad,1
ebebcbbbebbdbad,2
ebebcbbbebbdbcc,1
ebebcbbbebcdaca,1
ebebcbbbebcdbad,2
ebebcbbbebcdccb,1
ebebcbbbebddaca,1
ebebcbbbebedbad,2
ebebcbbbebedbcd,1
ebebcbbbebedcad,1
ebebcbbbecbdbca,1
ebebcbbbedbdbad,1
ebebcbbbedbdbcb,1
ebebcbbcdbedabd,1
ebebcbbcdbedbad,1
ebebcbbceacdccd,1
ebebcbbceaedbbd,1
ebebcbbcebadbbd,1
ebebcbbcebbdbad,2
ebebcbbcebbdbbd,1
ebebcbbcebbdbcb,1
ebebcbbcebcdbbd,1
ebebcbbcecbddad,2
ebebcbbdcbbdaca,1
ebebcbbddaacccb,1
ebebcbbddabdbcb,1
ebebcbbddbbcbca,1
ebebcbbddbcdbca,1
ebebcbbddbedbbd,1
ebebcbbddbedbcb,1
ebebcbbdeaadcad,1
ebebcbbdeabdccd,1
ebebcbbdebbdbad,1
ebebcbbdebbddcd,1
ebebcbbdededbcb,1
ebebcbbdededbcd,1
ebebcbcadbaddad,1
ebebcbcadbbddad,1
ebebcbcaebaddbd,1
ebebcbcbdbaddbd,1
ebebcbcbdbbddbd,1
ebebcbcbebdddbd,1
ebebcbccebbddad,1
ebebcbcdcaadaca,4
ebebcbcdcaadbca,2
ebebcbcdcabdaca,1
ebebcbcdcabdbca,2
ebebcbcdcbadaca,1
ebebcbcdcbadcca,1
ebebcbcdcbbdccb,1
ebebcbcdcbddaca,1
ebebcbcdcbedaca,1
ebebcbcddaadaca,2
ebebcbcddaadbca,1
ebebcbcddaadbcb,3
ebebcbcddaadccb,1
ebebcbcddabdacb,1
ebebcbcddabdbca,1
ebebcbcddabdbcb,1
ebebcbcddabdccb,1
ebebcbcddacdbcb,2
ebebcbcddbadbca,1
ebebcbcddbadbcb,2
ebebcbcddbbdaca,1
ebebcbcddbbdbca,2
ebebcbcddbbdbcb,2
ebebcbcddbbddcd,1
ebebcbcddbcddcb,1
ebebcbcddcadbca,2
ebebcbcddcbdaca,1
ebebcbcddcbdccb,1
ebebcbcdddbdbcb,1
ebebcbcdddcdbcb,1
ebebcbcdeaadacd,2
ebebcbcdeaadccd,1
ebebcbcdeabdbcd,2
ebebcbcdeacdccc,1
ebebcbcdebadbcd,2
ebebcbcdebcdacd,2
ebebcbcdebddbcd,1
ebebccaaebedaad,1
ebebccbaeaadbcd,1
ebebccbaeabdcad,1
ebebccbaeaddbad,1
ebebccbaebbdbcd,1
ebebccbaebbdcbd,1
ebebccbbeabccbd,1
ebebccbbeabdaad,1
ebebccbbeabdbad,2
ebebccbbeaddbad,1
ebebccbbebbddad,1
ebebccbbebcdcad,1
ebebccbbebcddbd,1
ebebccbddbadaca,1
ebebccbddbbdbca,1
ebebccbdebaddbd,1
ebebccbdebbdcbd,1
ebebccbdededabd,1
ebebcccadabddad,1
ebebcccaebddcbd,1
ebebccccdbbddad,1
ebebcccceabddbd,1
ebebcccddaadbcb,1
ebebcccddabdbcb,1
ebebcccddbadaca,1
ebebcccddbbdbca,1
ebebcccddbbdbcb,1
ebebcccddbbdccc,1
ebebcccddbcdccd,1
ebebcccddbedccb,1
ebebcccdddbddcc,1
ebebcccdeaadccd,1
ebebcccdeabdccd,1
ebebcccdeabddcd,1
ebebcccdeadddcd,1
ebebcccdebadccd,1
ebebcccdebbdbcd,1
ebebcccdebbdccd,2
ebebcccdebdddad,1
ebebcdaaeabdaab,1
ebebcdaaebadbab,1
ebebcdaaebadcac,1
ebebcdaaebbdaaa,1
ebebcdaaebcdaaa,1
ebebcdaaebcdbaa,2
ebebcdabebbdbaa,1
ebebcdabebedcab,1
ebebcdacebcdbab,1
ebebcdbaeaadbaa,1
ebebcdbaeaadbab,1
ebebcdbaebbdbaa,1
ebebcdbaebbdbac,1
ebebcdbaebcdbab,1
ebebcdbbeaadaca,1
ebebcdbbeabdbba,1
ebebcdbbebbdbad,1
ebebcdbbebbdcab,1
ebebcdbbebddaaa,1
ebebcdbbebedbad,1
ebebcdbceabdbaa,1
ebebcdbcebcdbba,1
ebebcdbcebcdcbc,1
ebebcdbcebddcab,1
ebebcdcaeaadaaa,1
ebebcdcaeaadaca,1
ebebcdcaeaadbab,3
ebebcdcaeaaddab,1
ebebcdcaeabdbaa,2
ebebcdcaeabdbbb,1
ebebcdcaeabdbca,2
ebebcdcaeabdcac,1
ebebcdcaebadbaa,3
ebebcdcaebadbba,1
ebebcdcaebadbbb,1
ebebcdcaebadcab,1
ebebcdcaebbdaca,1
ebebcdcaebbdbaa,1
ebebcdcaebbdbab,1
ebebcdcaebbdbcb,1
ebebcdcaebbdcaa,1
ebebcdcaebcdaca,1
ebebcdcaebedbaa,1
ebebcdcbeaadaaa,1
ebebcdcbeaadbaa,1
ebebcdcbeaadbab,1
ebebcdcbeaadbba,1
ebebcdcbeaadccb,1
ebebcdcbeabdaad,1
ebebcdcbeabdbaa,1
ebebcdcbeabdbca,1
ebebcdcbeabdbcb,1
ebebcdcbeabdbcd,1
ebebcdcbeacdbcb,1
ebebcdcbeacdcac,1
ebebcdcbeaddaaa,1
ebebcdcbeaddbca,2
ebebcdcbebadbaa,3
ebebcdcbebadbab,1
ebebcdcbebadbcb,2
ebebcdcbebbdaab,1
ebebcdcbebbdaba,1
ebebcdcbebbdbbc,1
ebebcdcbebbdbcb,2
ebebcdcbebbdcab,2
ebebcdcbebbdcbb,1
ebebcdcbebcdbca,1
ebebcdcbebcdbcb,1
ebebcdcbebcddcd,1
ebebcdcbedadbab,1
ebebcdcceaddbbb,1
ebebcdccebbdbca,1
ebebcdccebbdcab,1
ebebcdccebcddbd,1
ebebcdccecadbbb,1
ebebcdccecbdcab,1
ebebcdcdeaadbca,1
ebebcdcdebbdbab,1
ebebcdcdebbdbbb,1
ebebcdcdebcdccd,1
ebebdaaacaedbba,1
ebebdaaaeaadaaa,1
ebebdaaaeabdbab,1
ebebdaaaeadddad,1
ebebdaaaebbdbab,1
ebebdaabdbddaad,1
ebebdaabebadbaa,1
ebebdaabebadcab,1
ebebdaabebbddab,1
ebebdaabedadaaa,1
ebebdaacebadaaa,1
ebebdaaddaaddcd,1
ebebdaaddabddcd,1
ebebdaaddbacaca,1
ebebdaaddbbddcd,1
ebebdaadeacdbca,1
ebebdaadebcdccd,1
ebebdaadedadbca,1
ebebdaadedadbcb,1
ebebdabaacedaaa,1
ebebdabaebbddad,1
ebebdabaedadbca,1
ebebdabaedbdbab,1
ebebdabbeaadcab,1
ebebdabbebbddad,1
ebebdabdcaddbcb,1
ebebdabddabdbcb,1
ebebdabddbdddbd,1
ebebdabdeabdbcd,1
ebebdabdebadaca,1
ebebdabdebbcdcd,1
ebebdabdebeddcd,1
ebebdacbbbbdbab,1
ebebdacbbdadbab,1
ebebdacbbdaddab,1
ebebdacbdaadbaa,1
ebebdacbdaadccc,1
ebebdacbdbcdbba,1
ebebdacbeacdbaa,1
ebebdacbebbdbcd,1
ebebdaccdbadbac,1
ebebdacdcaadaca,1
ebebdacdcaedaca,1
ebebdacdcaedacb,1
ebebdacdcbadbca,1
ebebdacdcbbdbca,1
ebebdacdcbcdbca,1
ebebdacdcbddaca,1
ebebdacddabdbcb,1
ebebdacddaedaca,1
ebebdacddbddbad,1
ebebdacddbedaca,1
ebebdbaaaaedaaa,1
ebebdbaacbedbaa,1
ebebdbaadaadabc,1
ebebdbaadbcdbad,1
ebebdbaaeaadabb,1
ebebdbaaeaadbaa,1
ebebdbaaeabdbab,1
ebebdbaaeabdbba,1
ebebdbaaeabddcd,2
ebebdbaaebbddad,1
ebebdbaaedbddad,1
ebebdbaaeddddad,1
ebebdbabeaadaaa,1
